token_context,word_context,seg_context,sent_cotext,label
"['we', '', ',consofifyingeachofoccurrences.', 'Instead,wewilladoptthenomenclatureoftheAutomaticContentExtractionprogram #TAUTHOR_TAG:wewillcalltheinstancesoftextualreferencestoobjects/abstractionsmentions,whichcanbeeithernamed(e.g.JohnMayor),nominal(thepresident)orpronominal(she,it).', 'JohnMayor),nominal(thepresident)orpronominal(she,it).', 'Anentityistheaggregateofallthementions(ofany)whichrefertooneconceptualentity', 'Smithhas']","['we', '', 'organization,consistsofidentifyingeachofoccurrences.', 'Instead,wewilladoptthenomenclatureoftheAutomaticContentExtractionprogram #TAUTHOR_TAG:wewillcalltheinstancesoftextualreferencestoobjects/abstractionsmentions,whichcanbeeithernamed(e.g.JohnMayor),nominal(thepresident)orpronominal(she,it).', 'JohnMayor),nominal(thepresident)orpronominal(she,it).', 'Anentityistheaggregateofallthementions(ofanylevel)whichrefertooneconceptualentity.', 'Smithhas']","['wefocus', '', 'consofifyingeachoftheseoccurrences.', 'Instead,wewilladoptthenomenclatureoftheAutomaticContentExtractionprogram #TAUTHOR_TAG:wewillcalltheinstancesoftextualreferencestoobjects/abstractionsmentions,whichcanbeeithernamed(e.g.JohnMayor),nominal(thepresident)orpronominal(she,it).', 'JohnMayor),nominal(thepresident)orpronominal(she,it).', 'Anentityistheaggregateofallthementions(ofanylevel)whichrefertooneconceptualentity.', 'hehas']","['', '', '', 'Instead,wewilladoptthenomenclatureoftheAutomaticContentExtractionprogram #TAUTHOR_TAG:wewillcalltheinstancesoftextualreferencestoobjects/abstractionsmentions,whichcanbeeithernamed(e.g.JohnMayor),nominal(thepresident)orpronominal(she,it).', 'JohnMayor),nominal(thepresident)orpronominal(she,it).', 'Anentityistheaggregateofallthementions(ofanylevel)whichrefertooneconceptualentity.', '']",5
"['Inadditiontothemodelbaseduponadictionaryofstemsandwords,wealsoexperimentedwithmodelsbaseduponcharactern-grams,similartothoseusedforChinesesegmentation #TAUTHOR_TAG.', 'Forthesemodels,botharabiccharactersandspaces,andtheinsertedprefixandsuffixmarkersappearonthearcsofthefinitestatemachine.', '', 'Thecharacterbasedmodelaloneach%exactaccuracy']","['Inadditiontothemodelbaseduponadictionaryofstemsandwords,wealsoexperimentedwithmodelsbaseduponcharactern-grams,similartothoseusedforChinesesegmentation #TAUTHOR_TAG.', 'Forthesemodels,botharabiccharactersandspaces,andtheinsertedprefixandsuffixmarkersappearonthearcsofthefinitestatemachine.', '', 'Thecharacterbasedmodelaloneachievesexactaccuracy,']","['Inadditiontothemodelbaseduponadictionaryofstemsandwords,wealsoexperimentedwithmodelsbaseduponcharactern-grams,similartothoseusedforChinesesegmentation #TAUTHOR_TAG.', 'Forthesemodels,botharabiccharactersandspaces,andtheinsertedprefixandsuffixmarkersappearonthearcsofthefinitestatemachine.', '', 'Thecharacterbasedmodelaloneachaccuracy']","['Inadditiontothemodelbaseduponadictionaryofstemsandwords,wealsoexperimentedwithmodelsbaseduponcharactern-grams,similartothoseusedforChinesesegmentation #TAUTHOR_TAG.', 'Forthesemodels,botharabiccharactersandspaces,andtheinsertedprefixandsuffixmarkersappearonthearcsofthefinitestatemachine.', '', '']",1
"['Thesetypesoffeaturesresultinanimprovementinboththementiondetectionandcoreferenceresolutionperformance,asshownthroughexperimentsonthe #TAUTHOR_TAGArabicdata.', 'Theexaclearspecifiedpartitionofthedata,soagainstthepresentedworkcanbecorrectlyandatelymadeinfuture.', '']","['Thesetypesoffeaturesresultinanimprovementinboththementiondetectionandcoreferenceresolutionperformance,asshownthroughexperimentsonthe #TAUTHOR_TAGArabicdata.', 'Theexperimentsaclearlyspecifiedpartitionofthedata,soagainstthepresentedworkcanbecorrectlyandaccuratelymadeinfuture.', '']","['Thesetypesoffeaturesresultinanimprovementinboththementiondetectionandcoreferenceresolutionperformance,asshownthroughexperimentsonthe #TAUTHOR_TAGArabicdata.', 'Theexperimentsaclearspecifiedpartitionofthedata,soagainstthepresentedworkcanbecorrectlyandatelymadeinthefuture.', '']","['Thesetypesoffeaturesresultinanimprovementinboththementiondetectionandcoreferenceresolutionperformance,asshownthroughexperimentsonthe #TAUTHOR_TAGArabicdata.', 'Theexperimentsareperformedonaclearlyspecifiedpartitionofthedata,socomparisonsagainstthepresentedworkcanbecorrectlyandaccuratelymadeinthefuture.', '']",5
"['', '', 'Eachpunctuationsymbolisconsideredaseparatetoken.', 'Characterclasses,suchaspunctuation,aredefinedaccordingtotheUnicodeStandard #TAUTHOR_TAG.']","['', '', 'Eachpunctuationsymbolisconsideredaseparatetoken.', 'Characterclasses,suchaspunctuation,aredefinedaccordingtotheUnicodeStandard #TAUTHOR_TAG.']","['', '', 'Eachpunctuationsymbolisconsideredaseparatetoken.', 'Characterclasses,suchaspunctuation,aredefinedaccordingtotheUnicodeStandard #TAUTHOR_TAG.']","['', '', 'Eachpunctuationsymbolisconsideredaseparatetoken.', 'Characterclasses,suchaspunctuation,aredefinedaccordingtotheUnicodeStandard #TAUTHOR_TAG.']",5
"['theEDRtaskintotwoparts', '', '', 'Arabicmorphofbase', 'InadditiontothedifferentformsoftheArabicwordthatresultfromthederivationalandinflectionalprocess,mostprepositions,conjunctions,pronouns,andpossessiveformsareattachedtotheArabicsurfaceword.', 'ItistheseorthographicvariationsandcomplexmorphologicalstructurethatmakeArabiclanguageprocessingchallenging #TAUTHOR_TAG.']","['theEDRtaskintotwoparts:', '', '', 'Arabicmorphologicallyofbase', 'InadditiontothedifferentformsoftheArabicwordthatresultfromthederivationalandinflectionalprocess,mostprepositions,conjunctions,pronouns,andpossessiveformsareattachedtotheArabicsurfaceword.', 'ItistheseorthographicvariationsandcomplexmorphologicalstructurethatmakeArabiclanguageprocessingchallenging #TAUTHOR_TAG.']","['theEDRtaskintotwoparts', '', '', 'Arabicwordsofbaseforms', 'InadditiontothedifferentformsoftheArabicwordthatresultfromthederivationalandinflectionalprocess,mostprepositions,conjunctions,pronouns,andpossessiveformsareattachedtotheArabicsurfaceword.', 'ItistheseorthographicvariationsandcomplexmorphologicalstructurethatmakeArabiclanguageprocessingchallenging #TAUTHOR_TAG.']","['', '', '', '', 'InadditiontothedifferentformsoftheArabicwordthatresultfromthederivationalandinflectionalprocess,mostprepositions,conjunctions,pronouns,andpossessiveformsareattachedtotheArabicsurfaceword.', 'ItistheseorthographicvariationsandcomplexmorphologicalstructurethatmakeArabiclanguageprocessingchallenging #TAUTHOR_TAG.']",0
['ThecoreferencesystemsystemissimilartotheBelltreealgorithmasdescribedby #TAUTHOR_TAG.'],['ThecoreferencesystemsystemissimilartotheBelltreealgorithmasdescribedby #TAUTHOR_TAG.'],['ThecoreferencesystemsystemissimilartotheBelltreealgorithmasdescribedby #TAUTHOR_TAG.'],['ThecoreferencesystemsystemissimilartotheBelltreealgorithmasdescribedby #TAUTHOR_TAG.'],1
"['Arabichastwokindsofplurals:brokenpluralsandsoundplurals #TAUTHOR_TAG.', 'Theformationofbrokenpluralsiscommon,morecomplexandoftenirregular.', '', '', '', 'Thesoundpluralsareformedbyaddingpluralsuffixestosingularnouns(e.gresearcherthesuffixis']","['Arabichastwokindsofplurals:brokenpluralsandsoundplurals #TAUTHOR_TAG.', 'Theformationofbrokenpluralsiscommon,morecomplexandoftenirregular.', '', '', '', 'Thesoundpluralsareformedbyaddingpluralsuffixestosingularnouns(e.g.,researcher):thesuffixis']","['Arabichastwokindsofplurals:brokenpluralsandsoundplurals #TAUTHOR_TAG.', 'Theformationofbrokenpluralsiscommon,morecomplexandoftenirregular.', '', '', '', 'Thesoundpluralsareformedbyaddingpluralsuffixestosingularnouns(e.gthepluralsuffixis']","['Arabichastwokindsofplurals:brokenpluralsandsoundplurals #TAUTHOR_TAG.', 'Theformationofbrokenpluralsiscommon,morecomplexandoftenirregular.', '', '', '', '']",0
"['thiswefocusontheandtaskforArabicACE2004', ""TheEDRhasclosetiestothenamedentityrecognition(NER)andcoreferenceresolutiontasks,whichhavebeenthefocusofseveralrecentinvestigations #TAUTHOR_TAG,andhavebeenatthecenterofevaluationssuchas:MUC-6,MUC-7,andtheCoNLL'02andCoNLL'03sharedtasks."", '', '', '', '', 'has']","['thiswefocusontheandtaskforArabic2004).', ""TheEDRhasclosetiestothenamedentityrecognition(NER)andcoreferenceresolutiontasks,whichhavebeenthefocusofseveralrecentinvestigations #TAUTHOR_TAG,andhavebeenatthecenterofevaluationssuchas:MUC-6,MUC-7,andtheCoNLL'02andCoNLL'03sharedtasks."", '', '', '', '', 'has']","['thispaperwefocusonandRecognitiontaskforArabicACE2004', ""TheEDRhasclosetiestothenamedentityrecognition(NER)andcoreferenceresolutiontasks,whichhavebeenthefocusofseveralrecentinvestigations #TAUTHOR_TAG,andhavebeenatthecenterofevaluationssuchas:MUC-6,MUC-7,andtheCoNLL'02andCoNLL'03sharedtasks."", '', '', '', '', 'hehas']","['', ""TheEDRhasclosetiestothenamedentityrecognition(NER)andcoreferenceresolutiontasks,whichhavebeenthefocusofseveralrecentinvestigations #TAUTHOR_TAG,andhavebeenatthecenterofevaluationssuchas:MUC-6,MUC-7,andtheCoNLL'02andCoNLL'03sharedtasks."", '', '', '', '', '']",0
"['Weformulatethementiondetectionproblemasaclassificationproblem,text.', 'Weassigntotokeninthetextalabelindicwhetheritstartsamention,isinsideoutside.', 'useamaximumentropyMarkovmodel(MEMM)classifier.', 'Theprincipleofmaximumentropystatesthatwhenonesearchesamongprobabilitydistributionsthatmodeltheobserveddata(evidence),thepreferredoneistheonethatmaximizestheentropy(ameasureoftheuncertaintyofthemodel) #TAUTHOR_TAG.', 'Onebigadvantageofthisapproachisthatitcancombinearbitraryanddiversetypesofinformationinmakingaclassificationdecision.']","['Weformulatethementiondetectionproblemasaclassificationproblem,text.', 'Weassigntotokeninthetextalabelindicatingwhetheritstartsamention,isinsideoutsidementions.', 'useamaximumentropyMarkovmodel(MEMM)classifier.', 'Theprincipleofmaximumentropystatesthatwhenonesearchesamongprobabilitydistributionsthatmodeltheobserveddata(evidence),thepreferredoneistheonethatmaximizestheentropy(ameasureoftheuncertaintyofthemodel) #TAUTHOR_TAG.', 'Onebigadvantageofthisapproachisthatitcancombinearbitraryanddiversetypesofinformationinmakingaclassificationdecision.']","['Weformulatethementiondetectionproblemasaclassificationproblem,abictext.', 'Weassigntoeachtokeninthetextalabelindicatingwhetheritstartsaspecificmention,isinsideoutsideanymentions.', 'WeuseamaximumentropyMarkovmodel(MEMM)classifier.', 'Theprincipleofmaximumentropystatesthatwhenonesearchesamongprobabilitydistributionsthatmodeltheobserveddata(evidence),thepreferredoneistheonethatmaximizestheentropy(ameasureoftheuncertaintyofthemodel) #TAUTHOR_TAG.', 'Onebigadvantageofthisapproachisthatitcancombinearbitraryanddiversetypesofinformationinmakingaclassificationdecision.']","['Weformulatethementiondetectionproblemasaclassificationproblem,whichtakesasinputsegmentedArabictext.', 'Weassigntoeachtokeninthetextalabelindicatingwhetheritstartsaspecificmention,isinsideaspecificmention,orisoutsideanymentions.', 'WeuseamaximumentropyMarkovmodel(MEMM)classifier.', 'Theprincipleofmaximumentropystatesthatwhenonesearchesamongprobabilitydistributionsthatmodeltheobserveddata(evidence),thepreferredoneistheonethatmaximizestheentropy(ameasureoftheuncertaintyofthemodel) #TAUTHOR_TAG.', 'Onebigadvantageofthisapproachisthatitcancombinearbitraryanddiversetypesofinformationinmakingaclassificationdecision.']",0
"['thementionsub-type,whichisasub-categoryofthementiontype #TAUTHOR_TAG(e.g.OrgGovernmental,FacilityPath,etc.).']","['thementionsub-type,whichisasub-categoryofthementiontype #TAUTHOR_TAG(e.g.OrgGovernmental,FacilityPath,etc.).']","['thementionsub-type,whichisasub-categoryofthementiontype #TAUTHOR_TAG(e.g.OrgGovernmental,FacilityPath,etc.).']","['thementionsub-type,whichisasub-categoryofthementiontype #TAUTHOR_TAG(e.g.OrgGovernmental,FacilityPath,etc.).']",5
"['thiswefocusontheandtaskforArabicACE2004', ""TheEDRhasclosetiestothenamedentityrecognition(NER)andcoreferenceresolutiontasks,whichhavebeenthefocusofseveralrecentinvestigations #TAUTHOR_TAG,andhavebeenatthecenterofevaluationssuchas:MUC-6,MUC-7,andtheCoNLL'02andCoNLL'03sharedtasks."", '', '', '', '', 'has']","['thiswefocusontheandtaskforArabic2004).', ""TheEDRhasclosetiestothenamedentityrecognition(NER)andcoreferenceresolutiontasks,whichhavebeenthefocusofseveralrecentinvestigations #TAUTHOR_TAG,andhavebeenatthecenterofevaluationssuchas:MUC-6,MUC-7,andtheCoNLL'02andCoNLL'03sharedtasks."", '', '', '', '', 'has']","['thispaperwefocusonandRecognitiontaskforArabicACE2004', ""TheEDRhasclosetiestothenamedentityrecognition(NER)andcoreferenceresolutiontasks,whichhavebeenthefocusofseveralrecentinvestigations #TAUTHOR_TAG,andhavebeenatthecenterofevaluationssuchas:MUC-6,MUC-7,andtheCoNLL'02andCoNLL'03sharedtasks."", '', '', '', '', 'hehas']","['', ""TheEDRhasclosetiestothenamedentityrecognition(NER)andcoreferenceresolutiontasks,whichhavebeenthefocusofseveralrecentinvestigations #TAUTHOR_TAG,andhavebeenatthecenterofevaluationssuchas:MUC-6,MUC-7,andtheCoNLL'02andCoNLL'03sharedtasks."", '', '', '', '', '']",0
"[' #TAUTHOR_TAGdemonstratesatechniqueforsegmentingArabictextandusesitasamorphologicalprocessingstepinmachinetranslation.', 'Atrigramlanguagemodelwasusedtoscoreandselectamonghypothesizedsegmentationsdeterminedbyasetofprefixandsuffixexpansionrules.']","[' #TAUTHOR_TAGdemonstratesatechniqueforsegmentingArabictextandusesitasamorphologicalprocessingstepinmachinetranslation.', 'Atrigramlanguagemodelwasusedtoscoreandselectamonghypothesizedsegmentationsdeterminedbyasetofprefixandsuffixexpansionrules.']","[' #TAUTHOR_TAGdemonstratesatechniqueforsegmentingArabictextandusesitasamorphologicalprocessingstepinmachinetranslation.', 'Atrigramlanguagemodelwasusedtoscoreandselectamonghypothesizedsegmentationsdeterminedbyasetofprefixandsuffixexpansionrules.']","[' #TAUTHOR_TAGdemonstratesatechniqueforsegmentingArabictextandusesitasamorphologicalprocessingstepinmachinetranslation.', 'Atrigramlanguagemodelwasusedtoscoreandselectamonghypothesizedsegmentationsdeterminedbyasetofprefixandsuffixexpansionrules.']",5
"['Bothtasksareperformedwithastatisticalframework:thementiondetectionsystemissimilartotheonepresentedin #AUTHOR_TAGandthecoreferenceresolutionsystemissimilartotheonedescribedin.', 'Bothsystemsarebuiltaroundfromthemaximum-entropytechnique #TAUTHOR_TAG.', '', '', '', '', '', '', '']","['Bothtasksareperformedwithastatisticalframework:thementiondetectionsystemissimilartotheonepresentedin #AUTHOR_TAGandthecoreferenceresolutionsystemissimilartotheonedescribedin.', 'Bothsystemsarebuiltaroundfromthemaximum-entropytechnique #TAUTHOR_TAG.', '', '', '', '', '', '', '']","['Bothtasksareperformedwithastatisticalframework:thementiondetectionsystemissimilartotheonepresentedin #AUTHOR_TAGandthecoreferenceresolutionsystemissimilartotheonedescribedin.', 'Bothsystemsarebuiltaroundfromthemaximum-entropytechnique #TAUTHOR_TAG.', '', '', '', '', '', '', '']","['Bothtasksareperformedwithastatisticalframework:thementiondetectionsystemissimilartotheonepresentedin #AUTHOR_TAGandthecoreferenceresolutionsystemissimilartotheonedescribedin.', 'Bothsystemsarebuiltaroundfromthemaximum-entropytechnique #TAUTHOR_TAG.', '', '', '', '', '', '', '']",5
"['Bothtasksareperformedwithastatisticalframework:thementiondetectionsystemissimilartotheonepresentedin #TAUTHOR_TAGandthecoreferencesystemis', '', '', '', '', '', '', '', '']","['Bothtasksareperformedwithastatisticalframework:thementiondetectionsystemissimilartotheonepresentedin #TAUTHOR_TAGandthecoreferencesystemis', '', '', '', '', '', '', '', '']","['Bothtasksareperformedwithastatisticalframework:thementiondetectionsystemissimilartotheonepresentedin #TAUTHOR_TAGandthecoreferenceresolutionsystemis', '', '', '', '', '', '', '', '']","['Bothtasksareperformedwithastatisticalframework:thementiondetectionsystemissimilartotheonepresentedin #TAUTHOR_TAGandthecoreferenceresolutionsystemissimilartotheonedescribedin #AUTHOR_TAG.', '', '', '', '', '', '', '', '']",1
"['Thecontextofacurrenttokentiisclearlyoneofthemostimportantfeaturesinpredictingwhethertiisamentionornot #TAUTHOR_TAG.', 'Wedenotethesefeaturesasbackwardtokentri-gramsandforwardtokentri-gramsforthepreviousandnextcontextoftirespectively.', '', 'n.', 'i+n']","['Thecontextofacurrenttokentiisclearlyoneofthemostimportantfeaturesinpredictingwhethertiisamentionornot #TAUTHOR_TAG.', 'Wedenotethesefeaturesasbackwardtokentri-gramsandforwardtokentri-gramsforthepreviousandnextcontextoftirespectively.', '', '.', 'i+n−1']","['Thecontextofacurrenttokentiisclearlyoneofthemostimportantfeaturesinpredictingwhethertiisamentionornot #TAUTHOR_TAG.', 'Wedenotethesefeaturesasbackwardtokentri-gramsandforwardtokentri-gramsforthepreviousandnextcontextoftirespectively.', '', '', '']","['Thecontextofacurrenttokentiisclearlyoneofthemostimportantfeaturesinpredictingwhethertiisamentionornot #TAUTHOR_TAG.', 'Wedenotethesefeaturesasbackwardtokentri-gramsandforwardtokentri-gramsforthepreviousandnextcontextoftirespectively.', '', '', '']",0
"['Featuresusingthewordcontext(leftandrighttokens)havebeenshowntobeveryhelpfulincoreferenceresolution #TAUTHOR_TAG.', 'derived(stweexpectedthatafeaturebasedontherightandleftstemswouldleadtoimprovementinsystemaccuracy.']","['Featuresusingthewordcontext(leftandrighttokens)havebeenshowntobeveryhelpfulincoreferenceresolution #TAUTHOR_TAG.', 'derivedweexpectedthatafeaturebasedontherightandleftstemswouldleadtoimprovementinsystemaccuracy.']","['Featuresusingthewordcontext(leftandrighttokens)havebeenshowntobeveryhelpfulincoreferenceresolution #TAUTHOR_TAG.', 'derived(stweexpectedthatafeaturebasedontherightandleftstemswouldleadtoimprovementinsystemaccuracy.']","['Featuresusingthewordcontext(leftandrighttokens)havebeenshowntobeveryhelpfulincoreferenceresolution #TAUTHOR_TAG.', 'ForArabic,sincewordsaremorphologicallyderivedfromalistofroots(stems),weexpectedthatafeaturebasedontherightandleftstemswouldleadtoimprovementinsystemaccuracy.']",5
"['thiswefocusontheandtaskforArabicACE2004', ""TheEDRhasclosetiestothenamedentityrecognition(NER)andcoreferenceresolutiontasks,whichhavebeenthefocusofseveralrecentinvestigations #TAUTHOR_TAG,andhavebeenatthecenterofevaluationssuchas:MUC-6,MUC-7,andtheCoNLL'02andCoNLL'03sharedtasks."", '', '', '', '', 'has']","['thiswefocusontheandtaskforArabic2004).', ""TheEDRhasclosetiestothenamedentityrecognition(NER)andcoreferenceresolutiontasks,whichhavebeenthefocusofseveralrecentinvestigations #TAUTHOR_TAG,andhavebeenatthecenterofevaluationssuchas:MUC-6,MUC-7,andtheCoNLL'02andCoNLL'03sharedtasks."", '', '', '', '', 'has']","['thispaperwefocusonandRecognitiontaskforArabicACE2004', ""TheEDRhasclosetiestothenamedentityrecognition(NER)andcoreferenceresolutiontasks,whichhavebeenthefocusofseveralrecentinvestigations #TAUTHOR_TAG,andhavebeenatthecenterofevaluationssuchas:MUC-6,MUC-7,andtheCoNLL'02andCoNLL'03sharedtasks."", '', '', '', '', 'hehas']","['', ""TheEDRhasclosetiestothenamedentityrecognition(NER)andcoreferenceresolutiontasks,whichhavebeenthefocusofseveralrecentinvestigations #TAUTHOR_TAG,andhavebeenatthecenterofevaluationssuchas:MUC-6,MUC-7,andtheCoNLL'02andCoNLL'03sharedtasks."", '', '', '', '', '']",0
"['anoftheindmodelismoreat', 'Weseekedtoexplogeneral', 'Asin #TAUTHOR_TAGweusedunsupervisedtrainingdatawhichisautomaticallysegmentedtodiscoverpreviouslyunseenstems.', '', 'Fromthis,wecreateavocabularyofstemsandaffixesbyrequiringthattokensappearmorethantwiceinthesupervisedtrainingdataormorethantentimesintheunsupervised,segmentedcorpus.']","['anoftheindicatedmodelismoreat', 'Weseekedtoexploitgeneralize', 'Asin #TAUTHOR_TAGweusedunsupervisedtrainingdatawhichisautomaticallysegmentedtodiscoverpreviouslyunseenstems.', '', 'Fromthis,wecreateavocabularyofstemsandaffixesbyrequiringthattokensappearmorethantwiceinthesupervisedtrainingdataormorethantentimesintheunsupervised,segmentedcorpus.']","['ananalysisoftheerrorsindmodelismoreat', 'Weseekedtoexplogeneral', 'Asin #TAUTHOR_TAGweusedunsupervisedtrainingdatawhichisautomaticallysegmentedtodiscoverpreviouslyunseenstems.', '', 'Fromthis,wecreateavocabularyofstemsandaffixesbyrequiringthattokensappearmorethantwiceinthesupervisedtrainingdataormorethantentimesintheunsupervised,segmentedcorpus.']","['', '', 'Asin #TAUTHOR_TAG,weusedunsupervisedtrainingdatawhichisautomaticallysegmentedtodiscoverpreviouslyunseenstems.', '', 'Fromthis,wecreateavocabularyofstemsandaffixesbyrequiringthattokensappearmorethantwiceinthesupervisedtrainingdataormorethantentimesintheunsupervised,segmentedcorpus.']",5
"['thiswefocusontheandtaskforArabicACE2004', ""TheEDRhasclosetiestothenamedentityrecognition(NER)andcoreferenceresolutiontasks,whichhavebeenthefocusofseveralrecentinvestigations #TAUTHOR_TAG,andhavebeenatthecenterofevaluationssuchas:MUC-6,MUC-7,andtheCoNLL'02andCoNLL'03sharedtasks."", '', '', '', '', 'has']","['thiswefocusontheandtaskforArabic2004).', ""TheEDRhasclosetiestothenamedentityrecognition(NER)andcoreferenceresolutiontasks,whichhavebeenthefocusofseveralrecentinvestigations #TAUTHOR_TAG,andhavebeenatthecenterofevaluationssuchas:MUC-6,MUC-7,andtheCoNLL'02andCoNLL'03sharedtasks."", '', '', '', '', 'has']","['thispaperwefocusonandRecognitiontaskforArabicACE2004', ""TheEDRhasclosetiestothenamedentityrecognition(NER)andcoreferenceresolutiontasks,whichhavebeenthefocusofseveralrecentinvestigations #TAUTHOR_TAG,andhavebeenatthecenterofevaluationssuchas:MUC-6,MUC-7,andtheCoNLL'02andCoNLL'03sharedtasks."", '', '', '', '', 'hehas']","['', ""TheEDRhasclosetiestothenamedentityrecognition(NER)andcoreferenceresolutiontasks,whichhavebeenthefocusofseveralrecentinvestigations #TAUTHOR_TAG,andhavebeenatthecenterofevaluationssuchas:MUC-6,MUC-7,andtheCoNLL'02andCoNLL'03sharedtasks."", '', '', '', '', '']",0
"['ThesystemistrainedontheArabicACE2003andpartofthedata.', 'Weintroducehereaclearlydefinedandreplicablesplitofthe #TAUTHOR_TAGdata,sothatfutureinvestigationscanaccuratelyandcorrectlycompareagainsttheresultspresentedhere.']","['ThesystemistrainedontheArabicACE2003andpartofthedata.', 'Weintroducehereaclearlydefinedandreplicablesplitofthe #TAUTHOR_TAGdata,sothatfutureinvestigationscanaccuratelyandcorrectlycompareagainsttheresultspresentedhere.']","['ThesystemistrainedontheArabicACE2003andpartofthe2004data.', 'Weintroducehereaclearlydefinedandreplicablesplitofthe #TAUTHOR_TAGdata,sothatfutureinvestigationscanaccuratelyandcorrectlycompareagainsttheresultspresentedhere.']","['ThesystemistrainedontheArabicACE2003andpartofthe2004data.', 'Weintroducehereaclearlydefinedandreplicablesplitofthe #TAUTHOR_TAGdata,sothatfutureinvestigationscanaccuratelyandcorrectlycompareagainsttheresultspresentedhere.']",5
"['ofthisalgorithmwehaverecastthissegmentationstrategyasthecompositionofthreedistinctfinitestatemachines.', 'Thefirstmachine,illustratedinFigure1encodestheprefixandsuffixexpansionrules,producingalatticeofpossiblesegmentations.', 'Thesecondmachineisadictionarythatacceptscharactersandproducesidentifierscorrespondingtodictionaryentries.', 'Thefinalmachineisatrigramlanguagemodel,specificallyaKneser-Ney #TAUTHOR_TAGbasedbackofflanguagemodel.', '', 'thedictionarybasedsegmenterachievesaexactwordmatch97.8%correctsegmentation.']","['ofthisalgorithm,wehaverecastthissegmentationstrategyasthecompositionofthreedistinctfinitestatemachines.', 'Thefirstmachine,illustratedinFigure1encodestheprefixandsuffixexpansionrules,producingalatticeofpossiblesegmentations.', 'Thesecondmachineisadictionarythatacceptscharactersandproducesidentifierscorrespondingtodictionaryentries.', 'Thefinalmachineisatrigramlanguagemodel,specificallyaKneser-Ney #TAUTHOR_TAGbasedbackofflanguagemodel.', '', 'thedictionarybasedsegmenterachievesaexactwordmatch97.8%correctsegmentation.']","['ofthisalgorithm,wehaverecastthissegmentationstrategyasthecompositionofthreedistinctfinitestatemachines.', 'Thefirstmachine,illustratedinFigure1encodestheprefixandsuffixexpansionrules,producingalatticeofpossiblesegmentations.', 'Thesecondmachineisadictionarythatacceptscharactersandproducesidentifierscorrespondingtodictionaryentries.', 'Thefinalmachineisatrigramlanguagemodel,specificallyaKneser-Ney #TAUTHOR_TAGbasedbackofflanguagemodel.', '', ',thedictionarybasedsegmenterachievesaexactwordmatch97.8%correctsegmentation.']","['Inourlatestimplementationofthisalgorithm,wehaverecastthissegmentationstrategyasthecompositionofthreedistinctfinitestatemachines.', 'Thefirstmachine,illustratedinFigure1encodestheprefixandsuffixexpansionrules,producingalatticeofpossiblesegmentations.', 'Thesecondmachineisadictionarythatacceptscharactersandproducesidentifierscorrespondingtodictionaryentries.', 'Thefinalmachineisatrigramlanguagemodel,specificallyaKneser-Ney #TAUTHOR_TAGbasedbackofflanguagemodel.', '', '']",5
"['thiswefocusontheandtaskforArabicACE2004', ""TheEDRhasclosetiestothenamedentityrecognition(NER)andcoreferenceresolutiontasks,whichhavebeenthefocusofseveralrecentinvestigations #TAUTHOR_TAG,andhavebeenatthecenterofevaluationssuchas:MUC-6,MUC-7,andtheCoNLL'02andCoNLL'03sharedtasks."", '', '', '', '', 'has']","['thiswefocusontheandtaskforArabic2004).', ""TheEDRhasclosetiestothenamedentityrecognition(NER)andcoreferenceresolutiontasks,whichhavebeenthefocusofseveralrecentinvestigations #TAUTHOR_TAG,andhavebeenatthecenterofevaluationssuchas:MUC-6,MUC-7,andtheCoNLL'02andCoNLL'03sharedtasks."", '', '', '', '', 'has']","['thispaperwefocusonandRecognitiontaskforArabicACE2004', ""TheEDRhasclosetiestothenamedentityrecognition(NER)andcoreferenceresolutiontasks,whichhavebeenthefocusofseveralrecentinvestigations #TAUTHOR_TAG,andhavebeenatthecenterofevaluationssuchas:MUC-6,MUC-7,andtheCoNLL'02andCoNLL'03sharedtasks."", '', '', '', '', 'hehas']","['', ""TheEDRhasclosetiestothenamedentityrecognition(NER)andcoreferenceresolutiontasks,whichhavebeenthefocusofseveralrecentinvestigations #TAUTHOR_TAG,andhavebeenatthecenterofevaluationssuchas:MUC-6,MUC-7,andtheCoNLL'02andCoNLL'03sharedtasks."", '', '', '', '', '']",0
