CC,label
", making it ideal for experimentation. It has already been used to implement a framework for teaching NLP ( #AUTHOR_TAG )  .</s>",2
"There are a number of generalised NLP systems in the literature. Many provide graphical user interfaces ( GUI ) for manual annotation ( e.g. General Architecture for Text Engineering ( GATE ) ( Cunningham et al. , 1997 )  and the Alembic Workbench ( #AUTHOR_TAG )  ) as well as NLP tools and resources that can be manipulated from the GUI . For",0
"For instance , GATE currently provides a POS tagger , named entity recogniser and gazetteer and ontology editors ( #AUTHOR_TAG )  . GATE goes beyond earlier systems by using a component-based infrastructure (Cunningham, 2000)",0
<s> Software engineering research on Generative Programming ( #AUTHOR_TAG )  attempts to solve these problems by focusing on the development of configurable elementary components and knowledge to combine these components into complete systems . Our infrastructure for NLP will provide high performance 1 components inspired by Generative Programming principles.,0
"data will be manually annotated. For example , 10 million words of the American National Corpus ( #AUTHOR_TAG )  will have manually corrected POS tags , a tenfold increase over the Penn Treebank ( Marcus et al. , 1993 )  , currently used for training POS taggers . This will require more efficient learning algorithms and implementations.",0
"A number of stand-alone tools have also been developed. For example , the suite of LT tools ( Mikheev et al. , 1999 ; #AUTHOR_TAG )  perform tokenization , tagging and chunking on XML marked-up text directly . These tools also store their",0
"templates are a static facility we will also provide dynamic versions (using inheritance), which will be slower but accessible from scripting languages and user interfaces. To provide the required configurability in the static version of the code we will use policy templates ( #AUTHOR_TAG )  , and for the dynamic version we will use configuration classes .</s>",5
"However, the greatest increase is in the amount of raw text available to be processed, e.g. the English Gigaword Corpus (Linguistic Data Consortium, 2003) . Recent work ( #AUTHOR_TAG ; Curran and Moens , 2002 )  has suggested that some tasks will benefit from using significantly more data . Also, many potential applications of NLP will involve processing very large text databases. For",0
"A number of stand-alone tools have also been developed. For example , the suite of LT tools ( #AUTHOR_TAG ; Grover et al. , 2000 )  perform tokenization , tagging and chunking on XML marked-up text directly . These tools also store their",0
"Machine learning methods should be interchangeable : Transformation-based learning ( TBL ) ( #AUTHOR_TAG )  and Memory-based learning ( MBL ) ( Daelemans et al. , 2002 )  have been applied to many different problems , so a",4
"(Malouf, 2002) . Other attempts to address efficiency include the fast Transformation Based Learning ( TBL ) Toolkit ( #AUTHOR_TAG )  which dramatically speeds up training TBL systems , and the translation of TBL rules into finite state machines for very fast tagging ( Roche and Schabes , 1997 )  . The",0
"<s> The basic Python reflection has already been implemented and used for large scale experiments with POS tagging , using pyMPI ( a message passing interface library for Python ) to coordinate experiments across a cluster of over 100 machines ( Curran and Clark , 2003 ; #AUTHOR_TAG )  . An",0
. These tools use a highly optimised GIS implementation and provide sophisticated Gaussian smoothing ( #AUTHOR_TAG )  . We expect even,5
"(Malouf, 2002) . Other attempts to address efficiency include the fast Transformation Based Learning ( TBL ) Toolkit ( Ngai and Florian , 2001 )  which dramatically speeds up training TBL systems , and the translation of TBL rules into finite state machines for very fast tagging ( #AUTHOR_TAG )  . The TNT POS tagger (Brants, 2000)",0
"Finally , the Natural Language Toolkit ( NLTK ) is a package of NLP components implemented in Python ( #AUTHOR_TAG )  . Python scripting is extremely simple to learn, read and write, and so using the existing components and designing new components is simple.</s>",0
"The implementation has been inspired by experience in extracting information from very large corpora ( Curran and Moens , 2002 )  and performing experiments on maximum entropy sequence tagging ( #AUTHOR_TAG ; Clark et al. , 2003 )  . We have",4
"Efficiency has not been a focus for NLP research in general. However, it will be increasingly important as techniques become more complex and corpus sizes grow. An example of this is the estimation of maximum entropy models , from simple iterative estimation algorithms used by Ratnaparkhi ( 1998 )  that converge very slowly , to complex techniques from the optimisation literature that converge much more rapidly ( #AUTHOR_TAG )  . Other attempts to address efficiency include the fast Transformation Based Learning (TBL) Toolkit (Ngai and Florian, 2001)  which dramatically speeds up training TBL systems, and the translation of TBL rules into finite",0
"<s> The basic Python reflection has already been implemented and used for large scale experiments with POS tagging , using pyMPI ( a message passing interface library for Python ) to coordinate experiments across a cluster of over 100 machines ( #AUTHOR_TAG ; Clark et al. , 2003 )  . An",0
"Other attempts to address efficiency include the fast Transformation Based Learning (TBL) Toolkit (Ngai and Florian, 2001)  which dramatically speeds up training TBL systems, and the translation of TBL rules into finite state machines for very fast tagging (Roche and Schabes, 1997) . The TNT POS tagger ( #AUTHOR_TAG )  has also been designed to train and run very quickly , tagging between 30,000 and 60,000 words per second .</s>",0
"ontology editors (Cunningham et al., 2002) . GATE goes beyond earlier systems by using a component-based infrastructure ( #AUTHOR_TAG )  which the GUI is built on top of . This allows components to be highly configurable and simplifies the addition of new components to the system.</s>",0
"<s> ""Semantic grammars"" already exist which describe not only the syntax but also the semantics of natural language. Thus for instance , ( #AUTHOR_TAG ; Copestake et al. , 2001 )  describes a Head Driven Phrase Structure Grammar ( HPSG ) which supports the parallel construction of a phrase structure ( or derived ) tree and of a semantic representation and ( Dalrymple , 1999 )  show how to equip Lexical Functional grammar ( LFG ) with a glue semantics .</s>",0
"Cases of intracategorial synonymy are relatively straigthtforward as several electronic synonym dictionnaries for french are available ( #AUTHOR_TAG )  . Multi word expressions however remain a problem as they are often not or only partially included in such dictionnaries. For these or for a specific domain, basic",0
"using an extended version of the distributional analysis in which paths in dependency trees that have similar arguments are taken to be close in meaning. Similarly , ( Barzilay and Lee , 2003 )  and ( #AUTHOR_TAG )  learn sentence level paraphrase templates from a corpus of news articles stemming from different news source . And (Glickman and Dagan, 2003)  use clustering and",0
stemming from different news source. And ( #AUTHOR_TAG )  use clustering and similarity measures to identify similar contexts in a single corpus and extract verbal paraphrases from these contexts .</s>,0
"constructs as to do this in a general way while not overgeneralising. To address this problem , we are currently working on developing a metagrammar in the sense of ( #AUTHOR_TAG )  . This metagrammar allows us to factorise both syntactic and semantic information. Syntactic information is factorised in the usual way. For",3
"using an extended version of the distributional analysis in which paths in dependency trees that have similar arguments are taken to be close in meaning. Similarly , ( #AUTHOR_TAG )  and ( Shinyanma et al. , 2002 )  learn sentence level paraphrase templates from a corpus of news articles stemming from different news source . And (Glickman and Dagan, 2003)  use clustering and",0
"To represent the semantics of predicative units , we use FrameNet inventory of frames and frame elements ( C.#AUTHOR_TAG )  . Johnson et al., 2002)",5
"of the large, open domain corpora these systems deal with, coverage and robustness are key issues and much on the work on paraphrases in that domain is based on automatic learning techniques. For instance , ( #AUTHOR_TAG )  acquire two-argument templates ( inference rules ) from corpora using an extended version of the distributional analysis in which paths in dependency trees that have similar arguments are taken to be close in meaning .",0
"partially included in such dictionnaries. For these or for a specific domain , basic synonymic dictionaries can be complemented using learning methods based on distributional similarity ( Pereira et al. , 1993 ; #AUTHOR_TAG )  . techniques.",3
"known method consists in developing and using a test suite that is, a set of negative and positive items against which the grammar can be systematically tested. For english , there is for instance the 15 year old HewlettPackard test suite , a simple text file listing test sentences and grouping them according to linguistics phenomena ( #AUTHOR_TAG )  ; and more recently , the much more sophisticated TSNLP ( Test",1
"The language chosen for semantic representation is a flat semantics along the line of ( Bos , 1995 ; #AUTHOR_TAG ; Copestake et al. , 2001 )  . However because we are here focusing on paraphrases rather than fine grained semantic distinctions, the underspecification and the description of the scope relations permitted by these semantics will here be largely ignored and flat semantics will be principally used as a convenient way of describing predicate/arguments and modifiers/modified relationships.",1
"its degree of overgeneration (does it generate only the sentences of the described language?) While corpus driven efforts along the PARSEVAL lines ( #AUTHOR_TAG )  are good at giving some measure of a grammar coverage , they are not suitable for finer grained analysis and in particular , for progress evaluation , regression testing and comparative report generation .",0
"The language chosen for semantic representation is a flat semantics along the line of ( #AUTHOR_TAG ; Copestake et al. , 1999 ; Copestake et al. , 2001 )  . However because we are here focusing on paraphrases rather than fine grained semantic distinctions, the underspecification and the description of the scope relations permitted by these semantics will here be largely ignored and flat semantics will be principally used as a convenient way of describing predicate/arguments and modifiers/modified relationships.",1
"25 000 verbal expressions. In particular , ( #AUTHOR_TAG )  lists the converses of some 3 500 predicative nouns .</s>",3
"As we shall briefly discuss in section 4, the grammar is developed with the help of a meta-grammar ( #AUTHOR_TAG )  thus ensuring an additional level of abstraction . The",5
". For complementing this database and for converse constructions , the LADL tables ( #AUTHOR_TAG )  can furthermore be resorted to , which list detailed syntactico-semantic descriptions for 5 000 verbs and 25 000 verbal expressions . In",3
"and more recently , the much more sophisticated TSNLP ( Test Suite for Natural Language Processing ) which includes some 9500 test items for English , French and German , each of them being annotated with syntactic and application related information ( #AUTHOR_TAG )  . Yet because they do not take into account the semantic dimension, none of these tools are adequate for evaluating the paraphrastic power of a grammar. To remedy this, we propose to develop a",0
"partially included in such dictionnaries. For these or for a specific domain , basic synonymic dictionaries can be complemented using learning methods based on distributional similarity ( #AUTHOR_TAG ; Lin , 1998 )  . techniques.",3
", ( Copestake and Flickinger , 2000 ; Copestake et al. , 2001 )  describes a Head Driven Phrase Structure Grammar ( HPSG ) which supports the parallel construction of a phrase structure ( or derived ) tree and of a semantic representation and ( #AUTHOR_TAG )  show how to equip Lexical Functional grammar ( LFG ) with a glue semantics .</s>",0
Semantic construction proceeds from the derived tree ( #AUTHOR_TAG )  rather than -- as is more common in TAG -- from the derivation tree . This is done by associating each elementary tree with a semantic representation and by decorating relevant tree nodes with unification variables and constants occuring in associated semantic representation.,0
"<s> ""Semantic grammars"" already exist which describe not only the syntax but also the semantics of natural language. Thus for instance , ( Copestake and Flickinger , 2000 ; #AUTHOR_TAG )  describes a Head Driven Phrase Structure Grammar ( HPSG ) which supports the parallel construction of a phrase structure ( or derived ) tree and of a semantic representation and ( Dalrymple , 1999 )  show how to equip Lexical Functional grammar ( LFG ) with a glue semantics .</s>",0
"The language chosen for semantic representation is a flat semantics along the line of ( Bos , 1995 ; Copestake et al. , 1999 ; #AUTHOR_TAG )  . However because we are here focusing on paraphrases rather than fine grained semantic distinctions, the underspecification and the description of the scope relations permitted by these semantics will here be largely ignored and flat semantics will be principally used as a convenient way of describing predicate/arguments and modifiers/modified relationships.",1
"For shuffling paraphrases , french alternations are partially described in ( #AUTHOR_TAG )  and a resource is available which describes alternation and the mapping verbs/alternations for roughly 1 700 verbs . For complementing this database and for converse constructions",0
"In this work, we use the Arabic root extraction technique in (El Kourdi, 2004) . It compares favorably to other stemming or root extraction algorithms ( #AUTHOR_TAG ; Al-Shalabi and Evens , 1998 ; and Houmame , 1999 )  , with a performance of over 97 % for extracting the correct root in web documents , and it addresses the challenge of the Arabic broken plural and hollow verbs .",4
"In this work, we use the Arabic root extraction technique in (El Kourdi, 2004) . It compares favorably to other stemming or root extraction algorithms ( Yates and Neto , 1999 ; Al-Shalabi and Evens , 1998 ; and #AUTHOR_TAG )  , with a performance of over 97 % for extracting the correct root in web documents , and it addresses the challenge of the Arabic broken plural and hollow verbs .",4
"Feature selection techniques have been widely used in information retrieval as a means for coping with the large number of words in a document; a selection is made to keep only the more relevant words. Various feature selection techniques have been used in automatic text categorization ; they include document frequency ( DF ) , information gain ( IG ) ( #AUTHOR_TAG )  , minimum description length principal ( Lang , 1995 )  , and",0
"extraction algorithm used or to different data sets. This work is a continuation of that initiated in ( #AUTHOR_TAG )  , which reports an overall NB classification correctness of 75.6 %",2
"To sum up , this work has been carried out to automatically classify Arabic documents using the NB algorithm , with the use of a different data set , a different number of categories , and a different root extraction algorithm from those used in ( #AUTHOR_TAG )  . In this work, the average accuracy over all categories is: 68.78% in cross validation and 62% in evaluation set",1
A good study comparing document categorization algorithms can be found in ( #AUTHOR_TAG )  . More,0
"In Arabic, however, the use of stems will not yield satisfactory categorization. This is mainly due to the fact that Arabic is a non-concatenative language ( #AUTHOR_TAG )  , and that the stem/infix obtained by suppression of infix and prefix add-ons is not the same for words derived from the same origin called the root . The infix form (or stem) needs further to be processed in order to obtain the root. This processing is not straightforward: it necessitates expert knowledge in Arabic language word morphology (Al-Shalabi and Evens, 1998)",0
"istic. ( #AUTHOR_TAG )  has found strong correlations between DF , IG and the X2 statistic for a term . On the other hand",0
"A good study comparing document categorization algorithms can be found in (Yang and Liu, 1999) . More recently , ( #AUTHOR_TAG )  has performed a good survey of document categorization ; recent works can also be found in ( Joachims , 2002 ) ",0
"text categorization has been the enhancement and the support of information retrieval tasks to tackle problems, such as information filtering and routing, clustering of related documents, and the classification of documents into pre-specified subject themes. Automatic text categorization has been used in search engines , digital library systems , and document management systems ( #AUTHOR_TAG )  .",0
"In this paper , we use TF-IDF ( a kind of augmented DF ) as a feature selection criterion , in order to ensure results are comparable with those in ( #AUTHOR_TAG )  . TF-IDF",1
". ( #AUTHOR_TAG )  proposed the combination of TF and IDF as weighting schemes , and it has been shown that their product gave better performance . Thus, the weight of each term/root in a document is given by w D,t = TF D,t * IDF t .</s>",4
"Feature selection techniques have been widely used in information retrieval as a means for coping with the large number of words in a document; a selection is made to keep only the more relevant words. Various feature selection techniques have been used in automatic text categorization ; they include document frequency ( DF ) , information gain ( IG ) ( Tzeras and Hartman , 1993 )  , minimum description length principal ( #AUTHOR_TAG )  , and the X2",0
"Many machine learning algorithms have been applied for many years to text categorization. include decision tree learning and Bayesian learning , nearest neighbor learning , and artificial neural networks , early such works may be found in ( #AUTHOR_TAG )  , ( Creecy and Masand , 1992 )  and ( Wiene and Pedersen , 1995 )  , respectively .</s>",0
"TF-IDF ( term frequency-inverse document frequency ) is one of the widely used feature selection techniques in information retrieval ( #AUTHOR_TAG )  . Specifically, it is used as a metric for measuring the importance of a word in a document within a collection, so as to improve the recall and the precision of the retrieved documents.</s>",0
"A good study comparing document categorization algorithms can be found in (Yang and Liu, 1999) . More recently , ( Sebastiani , 2002 )  has performed a good survey of document categorization ; recent works can also be found in ( #AUTHOR_TAG )  , ( Crammer and Singer , 2003 )  , and ( Lewis et al. , 2004 )  .</s>",0
"<s> The bulk of the text categorization work has been devoted to cope with automatic categorization of English and Latin character documents. For example , ( #AUTHOR_TAG )  discusses the evaluation of two different text categorization strategies with several variations of their feature spaces .</s>",0
"in order to acquire collocations. Most of these endeavours have focused on purely statistical acquisition techniques (Church and Hanks, 1990 )  , on linguisitic acquisition ( by the use of Part-of-Speech filters hand-crafted by a linguist ) ( Oueslati , 1999 )  or , more frequently , on a combination of the two ( Smadja , 1993 ; #AUTHOR_TAG  , for example ) .",1
"The terms have been identified as the most specific to our corpus by a program developed by Drouin (2003)  and called TermoStat. The ten most specific nouns have been produced by comparing our corpus of computing to the French corpus Le Monde , composed of newspaper articles ( #AUTHOR_TAG )  . Note that",5
"A number of applications have relied on distributional analysis (Harris, 1971)  in order to build classes of semantically related terms. This approach , which uses words that appear in the context of terms to formulate hypotheses on their semantic relatedness ( #AUTHOR_TAG  , for example ) , does not specify the relationship itself . Hence,",0
"More recent work on terminology structuring has focussed on formal similarity to develop hypotheses on the semantic relationships between terms : #AUTHOR_TAG  uses derivational morphology ; Grabar and Zweigenbaum ( 2002 )  use , as a starting point , a number of identical characters .</s>",0
user ). The terms have been identified as the most specific to our corpus by a program developed by #AUTHOR_TAG  and called TER1vloSTAT . The ten most specic nouns have been produced by comparing our corpus,5
"<s> More recent work on terminology structuring has focussed on formal similarity to develop hypotheses on the semantic relationships between terms : Daille ( 2003 )  uses derivational morphology ; #AUTHOR_TAG  use , as a starting point , a number of identical characters .</s>",0
"in order to acquire collocations. Most of these endeavours have focused on purely statistical acquisition techniques (Church and Hanks, 1990) , on linguisitic acquisition (by the use of Part-of-Speech filters hand-crafted by a linguist) ( #AUTHOR_TAG )  or, more frequently, on a combination of the two (Smadja, 1993;  Kilgarri and ",1
"ASARES is based on a Machine Learning technique , Inductive Logic Programming ( ILP ) ( #AUTHOR_TAG )  , which infers general morpho-syntactic patterns from a set of examples ( this set is noted E + hereafter ) and counter-examples ( E â ) of the elements one wants to acquire and their context. The contextual patterns produced can then be applied to",0
"However , most strategies are based on `` internal  or `` external methods  ( #AUTHOR_TAG )  , i.e. methods that rely on the form of terms or on the information gathered from contexts . (In some cases, an additional resource, such as a",1
"<s> In this paper, the method is applied to a French corpus on computing to and noun-verb combinations in which verbs convey a meaning of realization. The work is carried out in order to assist terminographers in the enrichment of a dictionary on computing that includes collocational information ( #AUTHOR_TAG )  .</s>",4
"<s> In addition to its explanatory capacity , this symbolic acquisition technique has obtained good results for other acquisition tasks when compared to existing statistical techniques ( #AUTHOR_TAG )  .</s>",4
"ASARES has been previously applied to the acquisition of word pairs sharing semantic relations defined in the Generative Lexicon framework ( #AUTHOR_TAG )  and called qualia relations ( Bouillon et al. , 2001 )  . Here, we propose to use asares in a quite similar way to retrieve our valid N-V pairs. However, the N-V",0
"work is carried out for terminographical and lexicographical purposes, it can certainly be of use in other applications, namely information retrieval. Indeed , such rich semantic links can be used to extend indices or reformulate queries ( similar to the work by #AUTHOR_TAG  with WoRDNET relations ) .</s>",1
"ASARES has been previously applied to the acquisition of word pairs sharing semantic relations defined in the Generative Lexicon framework ( Pustejovsky , 1995 )  and called qualia relations ( #AUTHOR_TAG )  . Here, we propose to use asares in a quite similar way to retrieve our valid N-V pairs.",0
"The main benefits of this acquisition technique lie in the inferred patterns. Indeed , contrary to the more classical statistical methods ( Mutual Information , Loglike ... , see below ) used for collocation acquisition ( see ( #AUTHOR_TAG )  for a review ) , these patterns allow :</s>",0
"The method used for the acquisition of N-V pairs relies mainly on asares, a pattern inference tool. ASARES is presented in detail in ( #AUTHOR_TAG )  . We simply give a short account of its basic principles herein.</s>",5
"A number of applications have relied on distributional analysis ( #AUTHOR_TAG )  in order to build classes of semantically related terms . This approach, which uses words that appear in the context of terms to formulate hypotheses on their semantic relatedness (Habert et al., 1996,  for",0
"derivational and inflectional process, most prepositions, conjunctions, pronouns, and possessive forms are attached to the Arabic surface word. It is these orthographic variations and complex morphological structure that make Arabic language processing challenging ( #AUTHOR_TAG ; Xu et al. , 2002 )  .</s>",0
"has close ties to the named entity recognition ( NER ) and coreference resolution tasks , which have been the focus of several recent investigations ( Bikel et al. , 1997 ; Miller et al. , 1998 ; Borthwick , 1999 ; Mikheev et al. , 1999 ; Soon et al. , 2001 ; #AUTHOR_TAG ; Florian et al. , 2004 )  , and have been at the center of evaluations such as : MUC-6 , MUC-7 , and the CoNLL '02 and CoNLL '03 shared tasks .",0
", we will adopt the nomenclature of the Automatic Content Extraction program ( #AUTHOR_TAG )  : we will call the instances of textual references to objects/abstractions mentions , which can be either named (",5
"words , we also experimented with models based upon character n-grams , similar to those used for Chinese segmentation ( #AUTHOR_TAG )  . For these models, both arabic characters and spaces, and the inserted prefix and suffix markers appear on the arcs of the finite state machine.",1
"These types of features result in an improvement in both the mention detection and coreference resolution performance , as shown through experiments on the #AUTHOR_TAG  Arabic data . The experiments are performed on a clearly specified partition of the data, so",5
"Character classes , such as punctuation , are defined according to the Unicode Standard ( #AUTHOR_TAG )  .</s>",5
"derivational and inflectional process, most prepositions, conjunctions, pronouns, and possessive forms are attached to the Arabic surface word. It is these orthographic variations and complex morphological structure that make Arabic language processing challenging ( Xu et al. , 2001 ; #AUTHOR_TAG )  .</s>",0
<s> The coreference system system is similar to the Bell tree algorithm as described by ( #AUTHOR_TAG )  .</s>,1
"Arabic has two kinds of plurals : broken plurals and sound plurals ( #AUTHOR_TAG ; Chen and Gey , 2002 )  . The formation of broken plurals is common, more complex and often irregular.",0
"has close ties to the named entity recognition ( NER ) and coreference resolution tasks , which have been the focus of several recent investigations ( Bikel et al. , 1997 ; Miller et al. , 1998 ; Borthwick , 1999 ; Mikheev et al. , 1999 ; Soon et al. , 2001 ; Ng and Cardie , 2002 ; #AUTHOR_TAG )  , and have been at the center of evaluations such as : MUC-6 , MUC-7 , and the CoNLL '02 and CoNLL '03 shared tasks .",0
"The principle of maximum entropy states that when one searches among probability distributions that model the observed data ( evidence ) , the preferred one is the one that maximizes the entropy ( a measure of the uncertainty of the model ) ( #AUTHOR_TAG )  . One big advantage of this approach is that it can combine arbitrary and diverse types of information in making a classification decision.",0
"<s> the mention sub-type , which is a sub-category of the mention type ( #AUTHOR_TAG )  ( e.g. OrgGovernmental , FacilityPath , etc. ) .</s>",5
"has close ties to the named entity recognition ( NER ) and coreference resolution tasks , which have been the focus of several recent investigations ( Bikel et al. , 1997 ; Miller et al. , 1998 ; #AUTHOR_TAG ; Mikheev et al. , 1999 ; Soon et al. , 2001 ; Ng and Cardie , 2002 ; Florian et al. , 2004 )  , and have been at the center of evaluations such as : MUC-6 , MUC-7 , and the CoNLL '02 and CoNLL '03 shared tasks .",0
<s>#AUTHOR_TAG  demonstrates a technique for segmenting Arabic text and uses it as a morphological processing step in machine translation . A trigram language model was used to score and select among hypothesized segmentations determined by a set,5
described in . Both systems are built around from the maximum-entropy technique ( #AUTHOR_TAG )  . We formulate the mention detection task as a sequence classification problem. While this approach is,5
Both tasks are performed with a statistical framework : the mention detection system is similar to the one presented in ( #AUTHOR_TAG )  and the coreference resolution system is similar to,1
"The context of a current token ti is clearly one of the most important features in predicting whether ti is a mention or not ( #AUTHOR_TAG )  . We denote these features as backward token tri-grams and forward token tri-grams for the previous and next context of t i respectively. For a token t i , the backward token n-gram feature will contains the previous n − 1 tokens in the history (t i−n+1 ,",0
"Features using the word context ( left and right tokens ) have been shown to be very helpful in coreference resolution ( #AUTHOR_TAG )  . For Arabic, since words are morphologically derived from a list of roots (stems",5
"has close ties to the named entity recognition ( NER ) and coreference resolution tasks , which have been the focus of several recent investigations ( Bikel et al. , 1997 ; Miller et al. , 1998 ; Borthwick , 1999 ; Mikheev et al. , 1999 ; #AUTHOR_TAG ; Ng and Cardie , 2002 ; Florian et al. , 2004 )  , and have been at the center of evaluations such as : MUC-6 , MUC-7 , and the CoNLL '02 and CoNLL '03 shared tasks .",0
"However, an analysis of the errors indicated that the character based model is more effective at segmenting words that do not appear in the training data. We seeked to exploit this ability to generalize to improve the dictionary based model. As in ( #AUTHOR_TAG )  , we used unsupervised training data which is automatically segmented to discover previously unseen stems . In our case,",5
"has close ties to the named entity recognition ( NER ) and coreference resolution tasks , which have been the focus of several recent investigations ( Bikel et al. , 1997 ; Miller et al. , 1998 ; Borthwick , 1999 ; #AUTHOR_TAG ; Soon et al. , 2001 ; Ng and Cardie , 2002 ; Florian et al. , 2004 )  , and have been at the center of evaluations such as : MUC-6 , MUC-7 , and the CoNLL '02 and CoNLL '03 shared tasks .",0
"The system is trained on the Arabic ACE 2003 and part of the 2004 data. We introduce here a clearly defined and replicable split of the #AUTHOR_TAG  data , so that future investigations can accurately and correctly compare against the results presented here .</s>",5
"final machine is a trigram language model , specifically a Kneser-Ney ( #AUTHOR_TAG )  based backoff language model .",5
"has close ties to the named entity recognition ( NER ) and coreference resolution tasks , which have been the focus of several recent investigations ( Bikel et al. , 1997 ; #AUTHOR_TAG ; Borthwick , 1999 ; Mikheev et al. , 1999 ; Soon et al. , 2001 ; Ng and Cardie , 2002 ; Florian et al. , 2004 )  , and have been at the center of evaluations such as : MUC-6 , MUC-7 , and the CoNLL '02 and CoNLL '03 shared tasks .",0
"has close ties to the named entity recognition ( NER ) and coreference resolution tasks , which have been the focus of several recent investigations ( #AUTHOR_TAG ; Miller et al. , 1998 ; Borthwick , 1999 ; Mikheev et al. , 1999 ; Soon et al. , 2001 ; Ng and Cardie , 2002 ; Florian et al. , 2004 )  , and have been at the center of evaluations such as : MUC-6 , MUC-7 , and the CoNLL '02 and CoNLL '03 shared tasks .",0
". ECM-F is an entity-constrained mention Fmeasure ( cfXXX ( #AUTHOR_TAG )  for how ECM-F is computed ) ,",5
"Arabic has two kinds of plurals : broken plurals and sound plurals ( Wightwick and Gaafar , 1998 ; #AUTHOR_TAG )  . The formation of broken plurals is common, more complex and often irregular.",0
"Both tasks are performed with a statistical framework : the mention detection system is similar to the one presented in ( Florian et al. , 2004 )  and the coreference resolution system is similar to the one described in ( #AUTHOR_TAG )  . Both systems are built",1
"features in the mention detection system. As stated before , the experiments are run in the ACE '04 framework ( #AUTHOR_TAG )  where the system will identify mentions and will label them ( cfXXX Section 4 ) with a type ( person , organization , etc ) , a sub-type ( OrgCommercial , OrgGovernmental , etc ) , a mention level ( named , nominal , etc ) , and a class ( specific , generic , etc )",5
"where mk is one mention in entity e , and the basic model building block PL ( L = 1 | e , mk , m ) is an exponential or maximum entropy model ( #AUTHOR_TAG )  .</s>",5
"via email to participate in the experiment. Thus, they were not supervised during the experiment. #AUTHOR_TAG  observed that some annotators were not familiar with the exact definition of semantic relatedness . Their results differed particularly in cases of antonymy or distributionally related pairs. We created a manual with a detailed introduction to SR stressing the crucial points. The manual was presented to the subjects before the experiment and",4
"Linguistic distance plays an important role in many applications like information retrieval, word sense disambiguation, text summarization or spelling correction. It is defined on different kinds of textual units, e.g. documents, parts of a document (e.g. words and their surrounding context), words or concepts ( #AUTHOR_TAG ) . ",0
"In psycholinguistics , relatedness of words can also be determined through association tests ( Schulte im #AUTHOR_TAG )  . Table",0
"<s> According to #AUTHOR_TAG  , there are three prevalent approaches for evaluating SR measures : mathematical analysis , applicationspecific evaluation and comparison with human judgments .</s>",0
"To create more highly related concept pairs, more sophisticated weighting schemes or selection on the basis of lexical chain- ing could be used. However, even with the present setup, automatic extraction of concept pairs performs remarkably well and can be used to quickly create balanced test datasets. #AUTHOR_TAG  pointed out that distribution plots of judgments for the word pairs used by Rubenstein and Goodenough display an empty horizontal band that could be used to separate related and unrelated pairs . This empty band is not observed here. However, Figure 4 shows the distribution of averaged judgments with the highest agreement between annotators (standard deviation < 0.8). The plot clearly shows an empty horizontal band with no judgments. The connection between averaged judgments and standard deviation",1
"setup where test subjects had to assign discrete values {0,1,2,3,4} and word pairs were presented in isolation. This setup is also scalable to a higher number of word pairs ( 350 ) as was shown in #AUTHOR_TAG  . Finkelstein et al. (2002)",0
plicated the experiment with 38 test subjects judging on a subset of 30 pairs taken from the original 65 pairs. This experiment was again replicated by #AUTHOR_TAG  with 10 subjects . Table 1</s>,0
"We extracted word pairs from three different domain-specific corpora (see Table 2). This is motivated by the aim to enable research in information retrieval incorporating SR measures. In particular , the `` Semantic Information Retrieval '' project ( SIR #AUTHOR_TAG )  systematically investigates the use of lexical-semantic relations between words or concepts for improving the performance of information retrieval systems .</s>",4
"Various approaches for computing semantic relatedness of words or concepts have been proposed, e.g. dictionary-based ( Lesk , 1986 )  , ontology-based ( Wu and Palmer , 1994 ; Leacock and Chodorow , 1998 )  , information-based ( Resnik , 1995 ; Jiang and Conrath , 1997 )  or distributional ( #AUTHOR_TAG )  . The knowledge sources used for computing relatedness can be as different as dictionaries, ontologies or large corpora.</s>",0
"Word pairs containing polysemous words are expanded to concept pairs using GermaNet ( #AUTHOR_TAG )  , the German equivalent to WordNet , as a sense inventory for each word .",5
"Mathematical analysis can assess a measure with respect to some formal properties , e.g. whether a measure is a metric ( #AUTHOR_TAG )  .4 However, mathematical analysis cannot tell us whether a measure closely resembles human judgments or whether it performs best when used in a certain application.</s>",0
"In our experiment, intra-subject correlation was r=.670 for the first and r=.623 for the second individual who repeated the experiment, yielding a summarized intra-subject correlation of r=.647. #AUTHOR_TAG  reported an intra-subject correlation of r = .85 for 15 subjects judging the similarity of a subset ( 36 ) of the original 65 word pairs . The values may again not be compared directly. Furthermore, we cannot generalize from these results, because the number of participants which repeated our experiment was too low.",1
"We used the revised experimental setup ( #AUTHOR_TAG )  , based on discrete relatedness scores and presentation of word pairs in isolation , that is scalable to the higher number of pairs . We annotated semantic relatedness instead of similarity and included also non noun-noun pairs",5
"In our experiment , we annotated a high number of pairs similar in size to the test sets by Finkelstein ( 2002 )  and #AUTHOR_TAG  . We used the revised experimental setup",1
"Various approaches for computing semantic relatedness of words or concepts have been proposed , e.g. dictionary-based ( Lesk , 1986 )  , ontology-based ( Wu and Palmer , 1994 ; #AUTHOR_TAG )  , information-based ( Resnik , 1995 ; Jiang and Conrath , 1997 )  or distributional ( Weeds and Weir , 2005 )  . The knowledge sources used for computing relatedness can be as different as",0
