CC,label
"Indeed, some of the basic politeness principles Carnegie discusses are arguably central to user-centred design and user experience (as noted by #AUTHOR_TAG , 2009). There is insucient space here to review all of the techniques Carnegie describes, but some which oer a particular opportunity for inuencing user behaviour in a design context include:",0
"ton H. Erickson (#AUTHOR_TAG and Grinder, 1975;Grinder, Delozier and Bandler, 1977) , and putting them into a form where they could be useful to others. NLP also drew on Korzybski's (1933 Kor",0
"atulates them. Results of a pilot programme in Sacramento have shown a 2% reduction in consumption (#AUTHOR_TAG  et al 2009), maintained in the longer term, while in Minnesota, a 2.3 to 2.4% overall reduction was calculated by Allcott (2010) . These",0
", #AUTHOR_TAG  (2003) and colleagues investigated the phenomenon of visitors taking pieces of petried wood from Arizona's Petried Forest National Park, and the park authority's attempts to enjoin visitors not to do this: New arrivals quickly learn of the past thievery from prominently placed signage:`Your heritage is being vandalized every day by theft losses of petried wood of 14 tons a year, mostly a small piece at a time.' Although it is",0
ative comparisons on utility bills have become more common and the high-prole Opower startup (recently championed by both Barack Obama and David Cameron) has grown out of a study carried out by #AUTHOR_TAG  & Schultz (2004)  which found that a normative message about air conditioner use presented on a doorhanger card resulted in an average 1.2 kWh reduction in daily energy use.,0
"The crisis was understood to have spread geographically from the US economy to Europe, and the worldwide (although some financial markets were less affected such as those in Asia) (#AUTHOR_TAG , 2009). Financial markets across the globe thus experienced geographically-conceptualised 'contagion' as the problems of local or national markets (such as the US property markets) and spread into",0
"odox conceptualisation of markets -for example, the growing body of work on financialization (French et al., 2011;#AUTHOR_TAG and Leyshon, 2013) . I therefore propose that at least two epistemological dimensions need to be differentiated in order to develop a holistic socio-spatial theorisation of market space.",4
"pped the global financial system in the latter half of 2007 has prompted had significant and far-reaching re-evaluation of orthodox market theories and their associated neoliberal policy prescriptions (#AUTHOR_TAG , 2008;Kay, 2009;Norfield, 2010) , and this has persisted -if not deepened -with",0
"ions, and of course this branch of the subdiscipline has continued to develop within economics as the 'new economic geography' (Krugman, 1991 (Krugman, , 1998Fujita et al., 1999;#AUTHOR_TAG and Thisse, 2008) . However",0
"tended to focus on specific aspects of market spatiality: the geographies of production (Bathelt, 2006) , circulation (Berndt andBoeckler, 2007,  2009) knowledge exchange and market creation (#AUTHOR_TAG , 2006(Hall, , 2007Bathelt and Gluckler, 2011) .</s>",0
"outcomes is thus an important challenge that geographical thinking needs to engage with. Such a contention echoes #AUTHOR_TAG 's (2007) argument that there is a need for the socio-technical literature on markets to not only address 'the question of spatiality' but produce 'nuanced answers' (#AUTHOR_TAG , 2007: 372).</s>",5
"Within the post-Granovetter (c.f. Grabher, 2006)  institutional literature on embedded networks, the focus is on the nature of 'relational ties' between actors who are conceived as nodes in the network (#AUTHOR_TAG , 2004). However",1
"However, social scientists also now see the fate of national economic space as bound to the development of 'global marketplaces' for goods and services (#AUTHOR_TAG , 2002;Bhagwati, 2007;Friedman, 2007) .",0
"pped the global financial system in the latter half of 2007 has prompted had significant and far-reaching re-evaluation of orthodox market theories and their associated neoliberal policy prescriptions (Cooper, 2008;#AUTHOR_TAG , 2009;Norfield, 2010) , and this has persisted -if not deepened -with",0
"reconfigures the concept of a network to 'a multiplex, heterogenous and robust web of relations', and it is a primary influence in the development of the concept of the network used by actor-network theorists (#AUTHOR_TAG and Hassard, 1999;Latour, 2005) . AN",5
"period economic geographers sought to spatialise analysis of markets around orthodox neoclassical conceptions, and of course this branch of the subdiscipline has continued to develop within economics as the 'new economic geography' (#AUTHOR_TAG , 1991(Krugman, , 1998Fujita et al., 1999;Fujita and Thisse, 2008) .",0
"In this view, the epistemological starting point is a recognition that markets 'do not simply fall out of thin air' (#AUTHOR_TAG andBoeckler, 2007,  2009) but rather are phenomenon that are 'continually produced and constructed socially with the help of actors who are interlinked in dense and extensive webs of social relations' (#AUTHOR_TAG and Boeckler, 2007 : 536).",5
"or tended to focus on specific aspects of market spatiality: the geographies of production (#AUTHOR_TAG , 2006), circulation (",5
"marketplaces' for goods and services (Ikeda, 2002;Bhagwati, 2007;Friedman, 2007) . Likewisemarkets are both geographically constituted (Kozel, 2005)  and have geographical consequences (Meric and Meric, 2001;#AUTHOR_TAG , 2010). In the case of the former, the market differentiations that transnational retail or service firms grapple with in operating across many nations bear witness to this (Wrigley et al., 2005;Faulconbridge, 2008) .",0
"2006;Majury, 2007;Hall, 2007) . In particular, as #AUTHOR_TAG  and Boeckler (2009)  point out, 'socioeconomic' work on markets has 'cast a strong shadow' over the subdiscipline as economic geographers have shared the dissatisfaction of other social scientists outside of economics with neoclassical conceptions of the market. This wider 'heterodox' economics literature has long 'd",5
"However, social scientists also now see the fate of national economic space as bound to the development of 'global marketplaces' for goods and services (Ikeda, 2002;#AUTHOR_TAG , 2007;Friedman, 2007) .",0
"The largest study to assess the effect of a statin on aortic stenosis is the Simvastatin and Ezetimibe in Aortic Stenosis (SEAS) Trial #AUTHOR_TAG . In this study, 1,873 patients with asymptomatic, mild-to-moderate aortic stenosis were randomized to simvastatin 40 mg plus ezetimibe 10 mg/day or to placebo and were followed for a median of 52 months. As shown in Fig",0
"Health behaviour is one of the most frequently discussed explanatory factors for the association between occupational class and mortality [51,#AUTHOR_TAG ]. Not only during adolescence, but also in adulthood healthy behaviours may be encouraged or discouraged by the social environment, and health-related behaviours may therefore be as strongly or even more strongly related to occupational class as it is to education [3,53]. Sm",0
"In the last decades life expectancy in industrialised countries has shown a remarkable increase [1,2]. Substantial differences in mortality between socioeconomic groups, however, are still observed and might even be increasing in Europe [3][4]#AUTHOR_TAG . These inequalities are one of the most important challenges of public health [6]. Cross-country comparisons can help identify the scope for reduction. Europe is a",4
"Only a few studies have analysed occupational class differences in mortality across Europe. These mostly focused on the 1970s, 1980s, and 1990s, and not always took economically inactive persons into account, due to lacking information on their occupational class #AUTHOR_TAG [9][10]. Inactive persons , generally have a higher mortality when compared with active persons from the same occupational class, and more often have a manual occupation [11]. Therefore, disregarding them in mortality analyses by occupational class can lead to an",5
"]. These inequalities are one of the most important challenges of public health [6]. Cross-country comparisons can help identify the scope for reduction. Europe is a unique region in this respect, as the magnitude of inequalities in health has been shown to differ substantially between countries #AUTHOR_TAG .</s>",4
"2]. Substantial differences in mortality between socioeconomic groups, however, are still observed and might even be increasing in Europe #AUTHOR_TAG [4][5]. These inequalities are one of the most important challenges of public health [6]. Cross-",4
"[13]. Education reflects knowledge attainment, intellectual resources, and cognitive functioning, and may also reflect the ability to take up health education and health innovations #AUTHOR_TAG .",0
"These differences between the Nordic countries may reflect differences in the social patterning of behavioural risk factors [20], or differences in welfare state and labour market programmes and regulations that generate larger inequalities in mortality in some countries than in others #AUTHOR_TAG . Although all Nordic countries have universal welfare policies, strategies differ when it comes to specific social protection, labour market, taxation, or educational policies [36].</s>",0
"1990s, and not always took economically inactive persons into account, due to lacking information on their occupational class [8][9][10]. Inactive persons , generally have a higher mortality when compared with active persons from the same occupational class, and more often have a manual occupation #AUTHOR_TAG . Therefore, disregarding them in mortality analyses by occupational class can lead to an underestimation of mortality differences [11].</s>",0
"Data cannot be made publicly available, but an overview of persons and institutions who provided data to the study can be found in Eikemo and Mackenbach #AUTHOR_TAG . A written informed consent of the usage of mortality and National Health Interview Survey data was given by the relevant administrative units from all participating countries",4
"se occupational class inequalities in all-cause and cause-specific mortality among men, in 14 European populations in the early 2000s. In this study occupational class was operationalized with the Erikson-Goldthorpe (EGP) social class scheme #AUTHOR_TAG . Because the availability of mortality data by occupational class has",5
"Health behaviour is one of the most frequently discussed explanatory factors for the association between occupational class and mortality [51,52]. Not only during adolescence, but also in adulthood healthy behaviours may be encouraged or discouraged by the social environment, and health-related behaviours may therefore be as strongly or even more strongly related to occupational class as it is to education [#AUTHOR_TAG ,53]. Sm",0
"Occupational class was classified following the EGP scheme which was initially developed for international comparisons and has already been used in several studies on occupational class inequalities in mortality [5,#AUTHOR_TAG ]. We analysed occupational class in five categories: upper non-manual workers (prof",5
"In the last decades life expectancy in industrialised countries has shown a remarkable increase [1,2]. Substantial differences in mortality between socioeconomic groups, however, are still observed and might even be increasing in Europe [3]#AUTHOR_TAG [5]. These inequalities are one of the most important challenges of public health [6]. Cross-country comparisons can help identify the scope for reduction. Europe is a",4
"Psychosocial factors have been associated with inequalities in CVD mortality [43,44] whereas exposure to hazards in industries has been shown to explain some of the occupational class differences in cancer mortality [45]#AUTHOR_TAG [47][48].</s>",0
"Specific occupational health risks are generally more prevalent in lower occupational classes, and are likely to explain part of the association between occupational class and mortality #AUTHOR_TAG . These risk factors include physical risk factors such as exposure to noise and pollution, heavy lifting, and risk of injuries, as well as psychosocial risk factors like low prestige, demand and control imbalance, and income deprivation [14,[40][41][42]. Psych",0
"inequalities in health are also more sensitive than educational inequalities to direct health selection, because good and bad health influences the likelihood of moving between occupational classes [37,#AUTHOR_TAG ]. Differences between countries in the extent of occupational class mobility, and in the extent of health-related selection during occupational class mobility, may therefore partly explain our findings. For example, one could hypothesize that larger occupational class inequalities in Finland, Denmark, France, and/or Lithuania are related to larger health-related selection during social mobility. More research is,",0
", heavy lifting, and risk of injuries, as well as psychosocial risk factors like low prestige, demand and control imbalance, and income deprivation [14,[40]#AUTHOR_TAG [42]. Psychosocial factors have been associated with inequalities in CVD mortality [43,44] whereas exposure to hazards in industries has been shown to explain some of the occupational class differences in cancer mortality [45][46][47][48].",0
"risk factors include physical risk factors such as exposure to noise and pollution, heavy lifting, and risk of injuries, as well as psychosocial risk factors like low prestige, demand and control imbalance, and income deprivation [14,[40][41]#AUTHOR_TAG . Psychosocial factors have been associated with inequalities in CVD mortality [43,44] whereas exposure to hazards in industries has been shown to explain some of the occupational class differences in cancer mortality [45][46][47][48].</s>",0
"40][41][42]. Psychosocial factors have been associated with inequalities in CVD mortality [43,#AUTHOR_TAG ] whereas exposure to hazards in industries has been shown to explain some of the occupational class differences in cancer mortality [45][46][47][48].</s>",0
"the other hand, occupational class inequalities in health are also more sensitive than educational inequalities to direct health selection, because good and bad health influences the likelihood of moving between occupational classes [#AUTHOR_TAG ,38]. Differences between countries in the extent of occupational class mobility, and in the extent of health-related selection during occupational class mobility, may therefore partly explain our findings. For",0
"Psychosocial factors have been associated with inequalities in CVD mortality [43,44] whereas exposure to hazards in industries has been shown to explain some of the occupational class differences in cancer mortality [45]#AUTHOR_TAG [47][48].</s>",0
". Cross-country studies on the impact of democratic institutions on growth yield ambiguous and inconclusive results (Barro, 1997; Glaeser et al. 2004). Even studies exploiting the within country variation in the data still show that transitions towards democracy are not necessarily associated with large improvements in economic outcomes (Rodrik and Wacziarg, 2005;#AUTHOR_TAG and Tabellini, 2005; Persson andTabellini, 2006,  2008).",5
". Specifically, we study the democratic reforms effects using a difference-in-differences technique, as well as by combining it with propensity score matching methods as in #AUTHOR_TAG  and Tabellini (2008) .",5
"). Even studies exploiting the within country variation in the data still show that transitions towards democracy are not necessarily associated with large improvements in economic outcomes (Rodrik and Wacziarg, 2005;Giavazzi and Tabellini, 2005;#AUTHOR_TAG andTabellini, 2006,  2008).",5
"as greater labor market distortions). Giavazzi and Tabellini (2005)  and #AUTHOR_TAG  and Kubota (2005) , exploiting the within country variation in trade policies, find that regime change towards democracy is associated with more trade liberalization in developing countries.</s>",0
"<s> In the literature, two main contrasting views can be distinguished concerning the effect of democracy on public policy outcomes (#AUTHOR_TAG  et al. 2004).</s>",4
"making. First, in terms of better policy indicators we make use of a new dataset covering both trade and fiscal policies, which is the dataset on agricultural policy distortions recently developed by the World Bank (see #AUTHOR_TAG and Valenzuela, 2008) . The dataset includes annual data for 74 countries from 1955 to 2005.",0
"Crucial questions in this debate of course are about the mechanism of how political institutions affect economic growth. In this respect, government policies should play a key role. Political institutions affect (economic) policy making by shaping the rules of the game and determine the context in which key policy decisions are made, such as redistribution of income and the provision of public goods (#AUTHOR_TAG and Tabellini, 2003) .</s>",5
Hence we combine a difference-in-differences methodology with a propensity score matching method. As such we follow the approach discussed by Smith and Todd (2005)  and #AUTHOR_TAG  (2005) and applied by Blundell et al. (2004)  and Persson and Tabellini (2008) .</s>,5
"Propensity score matching allows to rule out the impact of unobservable factors and to relax linearity assumptions (#AUTHOR_TAG and Rubin, 1983) . To avoid confounding the effect of political regime transition with that of factors determining this shift, and since",0
"A few previous studies have investigated the impact of democracy on agricultural policy outcomes. All studies but one, exploit the cross-country variation in the data and find mixed and often weak evidence on the effect of democracy on agricultural protection (see Beghin and Kherallah, 1994;#AUTHOR_TAG  et al. 2000;Olper, 2001)  4 . Swinnen et al. (2001) , using long-run data for a single",0
Hence we combine a difference-in-differences methodology with a propensity score matching method. As such we follow the approach discussed by #AUTHOR_TAG  and Todd (2005)  and Abadie (2005)  and applied by Blundell et al. (2004)  and Persson and Tabellini (2008) .,5
"criticisms on several of these studies relate to the policy indicators and the methodologies that are used. First, the Sachs and Warner (1995)  'openness index' to measure trade liberalization used by, among others, Giavazzi andTabellini (2005) , Milner andKubota (2005)  and Persson (2005)  has been criticized by #AUTHOR_TAG  and Rodrik (2000)  3 who show that it is a poor measure of trade barriers.",1
"Important criticisms on several of these studies relate to the policy indicators and the methodologies that are used. First, the #AUTHOR_TAG  and Warner (1995)  'openness index' to measure trade liberalization used by, among others, Giavazzi andTabellini (2005) , Milner andKubota (2005)  and Persson (2005)  has been criticized by Rodriguez and Rodrik (2000)  ",1
"atization reduces trade protection, but only in countries where workers stand to gain from free trade (see also Fehrs and Axelrod, 2006;Kono, 2006;#AUTHOR_TAG , 2007). ",0
<s> Similar mechanisms that imply a different fiscal policy between a democracy and an autocracy are proposed by Olson (1993)  and #AUTHOR_TAG  and Olson (1996) . They argue that autocracies tend to tax more and spend less for general public goods than democracies.</s>,0
"A different view can be found in the 'Chicago school' of political economy (#AUTHOR_TAG , 1971;Peltzman, 1976;Becker, 1983)  and studies such as Wittman (1989)",0
"<s>De Haan and Sturm (2003) , using a developing country sample, show that greater political freedom furthers economic 1 For similar conclusions based on a more structured model, see also #AUTHOR_TAG  (2008)</s>",0
"the Polity index are minor, and do not affect the regression results and conclusion. For a critical discussion of democracy indices, see #AUTHOR_TAG  and Verkuilen (2002) .</s>",0
". Cross-country studies on the impact of democratic institutions on growth yield ambiguous and inconclusive results (Barro, 1997; Glaeser et al. 2004). Even studies exploiting the within country variation in the data still show that transitions towards democracy are not necessarily associated with large improvements in economic outcomes (#AUTHOR_TAG and Wacziarg, 2005;Giavazzi and Tabellini, 2005; Persson andTabellini, 2006,  2008).",5
<s> Similar mechanisms that imply a different fiscal policy between a democracy and an autocracy are proposed by #AUTHOR_TAG  (1993) and McGuire and Olson (1996) . They argue that autocracies tend to tax more and spend less for general public goods than democracies.</s>,0
"acies, does. Differently, #AUTHOR_TAG  and Taylor (2007)  find that democratization reduces trade protection, but only in countries where workers stand to gain from free trade (see also Fehrs and Axelrod, 2006;Kono, 2006;Tavares, 2007) . ",0
"the criteria that the dependent variable is observed for at least four years before and after each 10 The other usable data source on democratic transitions with a good overlapping with our sample, is that of #AUTHOR_TAG  and Siourounis (2008) , that indeed cover the period from 1960 to 2005. However, as shown by the same authors, the differences between their transition data and those based on the Polity index are minor, and do not affect the regression results and conclusion.",5
"A different view can be found in the 'Chicago school' of political economy (Stigler, 1971;#AUTHOR_TAG , 1976;Becker, 1983)  and studies such as Wittman (1989)",0
"itions with the poor (see Alesina and Rodrik, 1994;Persson and Tabellini, 1994) . Based on this logic, #AUTHOR_TAG  and Robinson (2000 ;2006) predict redistribution from the elite to the citizens after an extension of voting rights.</s>",0
"wealth. As a consequence, voting models predict that democracies tend to redistribute from the rich to the poor, and this effect will be stronger with higher income inequality as the middle-class has more incentives to form coalitions with the poor (see Alesina and Rodrik, 1994;#AUTHOR_TAG and Tabellini, 1994) . Based on this logic, Acemoglu and Robinson (2000 ;2006) predict redistribution from the elite to the citizens after an extension of voting rights.</s>",0
"However, recent papers argue that this effect is not generally true but depends on the specific form of democracy and/or is conditional on the country's resource endowment. For example, both Persson (2005)  and #AUTHOR_TAG  and Tabellini (2006)  show that while democratization per se does not affect structural (trade) policy, transitions toward parliamentary and proportional democracies, does. D",0
"#AUTHOR_TAG  et al. (1998),Abadie (2005)  andSmith and Todd (2005)  our outcome of interest could be represented as follows:</s>",0
"still show that transitions towards democracy are not necessarily associated with large improvements in economic outcomes (Rodrik and Wacziarg, 2005;Giavazzi and Tabellini, 2005; Persson andTabellini, 2006,  2008). Furthermore, the direction of causation is hard to establish (see Acemoglu et al., 2008;#AUTHOR_TAG and Paldam, 2009) . Crucial questions in this debate of course are about the mechanism of how political institutions affect economic growth. In this respect",0
"A different view can be found in the 'Chicago school' of political economy (Stigler, 1971;Peltzman, 1976;#AUTHOR_TAG , 1983) and studies such as Wittman (1989)",0
"<s> Note that average NRA for nonagricultural sectors, although low, is always positive for all regions and time periods over 1955-2005 (see Table 3 of #AUTHOR_TAG  et al</s>",5
"A policy that has attracted substantial interest in this perspective is trade policy. For example, #AUTHOR_TAG  and Ghanem (1997)  show cross-country evidence supporting the view that authoritarian regimes are associated with higher trade protectionism (as well as greater labor market distortions). Giavazzi and Tabellini (2005)  and ",0
"growth has received much attention in the recent literature. Cross-country studies on the impact of democratic institutions on growth yield ambiguous and inconclusive results (#AUTHOR_TAG , 1997;Glaeser et al. 2004). Even studies",0
"wealth. As a consequence, voting models predict that democracies tend to redistribute from the rich to the poor, and this effect will be stronger with higher income inequality as the middle-class has more incentives to form coalitions with the poor (see #AUTHOR_TAG and Rodrik, 1994;Persson and Tabellini, 1994) . Based on this logic, Acemoglu and Robinson (2000 ;2006) predict redistribution from the elite to the citizens after an extension of voting rights.</s>",0
"In these circumstances our outcome of interest becomes: The set of covariates X is chosen to reduce the bias attributable to unobserved factors and is thus crucial for the quality of matching (see #AUTHOR_TAG and Ichino, 2002) . Reducing bias can be accomplished by using diversity of the conditioning variables. However, in our context, where the",0
"A few previous studies have investigated the impact of democracy on agricultural policy outcomes. All studies but one, exploit the cross-country variation in the data and find mixed and often weak evidence on the effect of democracy on agricultural protection (see #AUTHOR_TAG and Kherallah, 1994; Swinnen et al. ",0
"as the dependent variable displays a strong positive autocorrelation, we follow the most conservative method of estimating standard errors also by clustering at the country level, allowing arbitrary country-specific serial correlation (see #AUTHOR_TAG  et al. 2004).</s>",0
"A series of empirical studies have tried to test these predictions using data on democracy and policies. For example, #AUTHOR_TAG  and Kudamatsu (2006) , using panel data, find that health policy interventions are superior in democracies. Other",0
"of transitions to democracy and autocracy could be based on theories explaining (lack of) leadership turnovers and economic performance under autocracies (see #AUTHOR_TAG and Kudamatsu, 2008; Acemoglu et al. 2004). These studies emphasise the importance of some institutional features of autocracy, in particular political stability. The",0
Hence we combine a difference-in-differences methodology with a propensity score matching method. As such we follow the approach discussed by Smith and Todd (2005)  and Abadie (2005)  and applied by #AUTHOR_TAG  et al. (2004) and Persson and Tabellini (2008) .</s>,5
". Other papers have investigated how democracy affect economic liberalization. #AUTHOR_TAG  and Sturm (2003) , using a developing country sample, show that greater political freedom furthers economic freedom. However, Giavazzi and Tabellini (2005) ",0
"The first view, which largely derives from models based on the median voter theorem (#AUTHOR_TAG , 1957), emphasizes that in democracies the distribution of political power is typically more equal than the distribution of income and wealth. As a consequence, voting models predict that",0
"that transitions towards democracy are not necessarily associated with large improvements in economic outcomes (Rodrik and Wacziarg, 2005;Giavazzi and Tabellini, 2005; Persson andTabellini, 2006,  2008). Furthermore, the direction of causation is hard to establish (see #AUTHOR_TAG  et al., 2008;Gundlach and Paldam, 2009) . Crucial questions in this debate of",5
"One possible explanation of such asymmetric effect of transitions to democracy and autocracy could be based on theories explaining (lack of) leadership turnovers and economic performance under autocracies (see Besley and Kudamatsu, 2008;#AUTHOR_TAG  et al. 2004). These studies emphasise the importance of some institutional features of autocracy, in particular political stability. The",0
"Differently, O'Rourke and Taylor (2007)  find that democratization reduces trade protection, but only in countries where workers stand to gain from free trade (see also #AUTHOR_TAG and Axelrod, 2006;Kono, 2006;Tavares, 2007) . ",0
"The relationship between democracy and growth has received much attention in the recent literature. Cross-country studies on the impact of democratic institutions on growth yield ambiguous and inconclusive results (Barro, 1997;#AUTHOR_TAG  et al. 2004). Even studies exploiting the within country variation in the data still show that transitions towards democracy are not necessarily associated with large improvements in economic outcomes ",1
"In this work, we use the code developed by #AUTHOR_TAG  and Kontar (2012)  to recover the DEM. This code uses an enhanced regularization algorithm, and is capable of providing both vertical and horizontal error bars, i.e., the DEM uncertainty and temperature resolution.",5
". Here the events of interest are roughly categorized as standard or non-standard flares, depending on whether they were similar to the prototypical Tsuneta flare (#AUTHOR_TAG , 1996).</s>",1
"<s> First, we present GRASP in general and the method of #AUTHOR_TAG  et al</s>",4
". #AUTHOR_TAG  and Salhi (2005)  assume that fixed costs are zone-dependent, where zones are non-overlapping convex polygons. The paper mainly deals with locating a single facility. It is shown that the optimal solution falls either inside a zone with the cheapest cost, or on a zone edge. An exact algorithm, based on the above observation, is presented. For multiple facilities,",4
#AUTHOR_TAG  and Salhi (2007)  deal with the Euclidean CMSWP by proposing a perturbation-based heuristic</s>,0
"For each cluster of customers, the location of its facility is found using the Weiszfeld algorithm (#AUTHOR_TAG and Plastria, 2009) . We",5
the rectilinear distance CMSWP using a convergent cutting plane algorithm originally derived from a bilinear programming problem by substituting decision variables by the difference of two non-negative variables. The problem was revisited 16 years later by #AUTHOR_TAG  and Tuncbilek (1992)  who put forward a branch and bound algorithm to compute strong upper bounds. Sherali et al. (1994)  study the rectilinear distance C,0
Cost 1976). #AUTHOR_TAG  and Shetty (1977)  solve the rectilinear distance CMSWP using a convergent cutting plane algorithm originally derived from a bilinear programming problem by substituting decision variables by the difference of two non-negative variables. The problem was revisited 16 years later by Sherali and Tuncbilek (1992)  who,0
"The greedy randomized adaptive search procedure (GRASP for short) is a multi-start heuristic technique consisting of constructive and a local search phases to tackle hard combinatorial optimization problems (see #AUTHOR_TAG  and Ribeiro (2010) ). In the first phase of GRASP, known as the construction phase,",0
"We decided to set the cardinality of the set S to max{20, min(3M, 50)}. This, and all subsequent settings are based on, and found appropriate by, the experimentation of #AUTHOR_TAG  (2008). We could have chosen to consider all remaining fixed points that do not fall into a restricted region. However, this would have slowed down the algorithm.</s>",4
"we find the initial solution for M = LB, we construct subsequent solutions by adding one facility at a time to existing solutions using an efficient implementation of the ADD heuristic originally proposed by #AUTHOR_TAG  and Hamburger (1963) . This is much faster than",0
"Having found M facility locations, the next phase of the method is applying Cooper's method to improve on this solution. The Alternating Transportation-Location (ATL) method of #AUTHOR_TAG  (1972) takes a set of M open facilities as input. Then, a Transportation Problem (TP) is solved to find the allocation of customers to these facilities. We note that as the total capacity of the facilities Mb may be larger than the total customer demand a dummy customer with a 0 transportation cost will be used; this dummy customer will only contribute to the search at the transportation problem phase and will not be considered at either the",0
"the fixed costs were generated from discrete uniform distributions in the range of [2,#AUTHOR_TAG ] for 50 fixed points, [50, 400] for 287 fixed points, [1000, 10000] for 654 fixed points, and [10000, 100000]",0
"the uncapacitated multisource Weber problem (MSWP) with fixed costs. We do not look at the MSWP without fixed costs, but refer the reader to #AUTHOR_TAG  et al. (2008). Neither do we",0
"We tested our approaches on three classes of instances. To evaluate the performance of our proposed methods, we adapted the four well known data sets from #AUTHOR_TAG  et al. (2000) with the addition of facility fixed costs and capacity. These data sets vary from 50 to 1060 customers and use the Euclidean distance measure.</s>",5
<s> In the form in which we use them here they go back (at least) to #AUTHOR_TAG  et al</s>,5
"The securitization of mortgage-related debt has played a major role in the emergence and proliferation of the current financial crisis (see #AUTHOR_TAG  (2009) for a detailed account). Understandably, this has led to widespread scepticism with respect to the usefulness of such instruments for an efficient allocation of macroeconomic risk.",0
". 16 hile current English building regulations requires that adequate means of ventilation is provided to dwellings, #AUTHOR_TAG  there is a lack of guidance for determining the level of ventilation required to protect health before or following an energy efficiency retrofit. 1",4
"that characterised the indoor environmental conditions of the 2010 English Housing Survey (EHS). 20 #AUTHOR_TAG ][23] The modelling, described in detail elsewhere, 16 24 25 used representative archetype dwelling forms (informed by sampling from the EHS 26 27 ) to represent the English dwelling stock. Each of these archetypes was modelled under different levels of air tightness and ventilation systems: window opening only, window trickle vents, extract fans, and combined use of trickle vents and extract fans. A total of 896 archetypes were modelled and matched to the EHS on the basis of dwelling",5
"there is a lack of guidance for determining the level of ventilation required to protect health before or following an energy efficiency retrofit. #AUTHOR_TAG  The only guidance that exists relates to the replacement of existing window trickle vents. The only guidance that exists relates to the replacement of existing window trickle vents. Ultimately, additional ventilation following a retrofit is left to the discretion of the installer or household. The aim of this study is to illustrate the potential health impact of energy efficiency retrofits under different ventilation settings.",4
equivocal. #AUTHOR_TAG  Occupant ventilation practices have also been shown to be counter-productive to creating a healthy indoor environment. A study of Dutch households showed that many neglect the annual maintenance required to ensure that ventilation system operation is not compromised. 4,3
ilation practices have also been shown to be counter-productive to creating a healthy indoor environment. A study of Dutch households showed that many neglect the annual maintenance required to ensure that ventilation system operation is not compromised. #AUTHOR_TAG  Education around ventilation will be essential to minimise exposure to indoor pollutants following retrofits. Our work highlights that the potential health impacts following efficiency retrofits are not necessarily positive and that there may be risk,3
"Modelling studies provide a method of examining complex problems by drawing together data from a range of sources in order to explore the potential impact of interventions on population health. While quantifying the potential health impact of policy options is preferable over qualitative assessment, doing so is subject to several difficulties, primarily the availability of evidence #AUTHOR_TAG  and the potential to add scientific credibility to uncertain predictions. ",3
obstructive pulmonary disease) because the evidence required for robust quantification is still equivocal; #AUTHOR_TAG  we hope to address this in future versions of the model.,3
"indoor conditions. The experiment did not alter outdoor pollutant concentrations related to proposed energy supply decarbonisation, 1 which may reduce outdoor levels of particulate matter in the future. #AUTHOR_TAG  This would further tip the balance towards installing mitigating ventilation systems so as to dilute 'stale' indoor air. Refining the model to include assumptions on energy systems and transport could",0
s large burden of winter/coldrelated mortality and morbidity. 2 Housing is responsible for one-quarter of total UK CO 2 emissions #AUTHOR_TAG  and 52% of this is from space heating. Housing is responsible for one-quarter of total UK CO 2 emissions 3 and 52% of this is from space heating.,4
"to predict the bedroom and living room temperature, standardised at an external temperature of 5�C. #AUTHOR_TAG  The SIT is a measure of the thermal condition of the dwelling ranked against all other dwellings, and is a function of the dwelling's energy and ventilation performance. The estimated average SIT (derived from an average temperature of the living room and bedroom) for each dwelling reflects the observed distribution shown in Oreszczyn et al. 1",5
"<s> Properly designed and implemented, actions to improve housing energy performance could have major co-benefits for public health, #AUTHOR_TAG  although there are risks involved and the possibility of poorly designed interventions leading to unintended consequences (figure 1)</s>",4
"band connection. Furthermore, growth in WLAN deployment at universities #AUTHOR_TAG  and even in entire towns [5] increases the likelihood that concurrent wireless hosts compete on the same wireless channels.</s>",4
"The traffic generated by one host on a WLAN can have dramatic impact on the performance of other hosts on the WLAN [1,#AUTHOR_TAG ]. Specifically, when there is a WLAN host with weak wireless connectivity, and hence low WLAN capacity, the performance of all WLAN hosts is severely degraded. These results are especially important since the quality of",4
"band connection. Furthermore, growth in WLAN deployment at universities [7] and even in entire towns #AUTHOR_TAG  increases the likelihood that concurrent wireless hosts compete on the same wireless channels.</s>",4
"held game traffic. For wired network games, traffic from a number of popular games has been characterized to provide suitable traffic models for testing existing or planned network designs. There have been numerous studies of traffic models for popular PC games [2,3,6,10,12] and even game consoles #AUTHOR_TAG . However, to",4
"The traffic generated by one host on a WLAN can have dramatic impact on the performance of other hosts on the WLAN [#AUTHOR_TAG ,8]. Specifically, when there is a WLAN host with weak wireless connectivity, and hence low WLAN capacity, the performance of all WLAN hosts is severely degraded. These results are especially",4
"interrupting the processor. The processor time wasted by other computers handling broadcast packets can be significant, and broadcast traffic generated by the game Doom plagued wired LANs in the mid-1990s #AUTHOR_TAG , even prompting some companies and universities to implemented specific anti-Doom policies to reduce congestion on their LANs. In general, the",0
