CC,label
"accharides and chito-oligosaccharides and discussed the potential for development of UV radiation protector agent in the area of functional foods (#AUTHOR_TAG  et al., 20</s>",0
"rheological properties and absence of pathogenicity of exopolysaccharides from extremophiles make these compounds considerable for food, pharmaceutical and cosmetics industries (Nicolaus et al., 2010;#AUTHOR_TAG  et al., 2010;Finore et al., 2014) . The under-exploited chemical diversity present in marine polysaccharides from new sources",0
"ysaccharides such as extremophiles and microalgae (de Jesus Raposo et al., 2013) . The high biodiversity of the latter and how they can serve the biotechnological field has been recently pointed out (#AUTHOR_TAG  et al., 2011;Barra et al., 2014) . Cultivable or uncultivable marine microorganisms with particular",0
"shellfish, mollusks, etc.). Scientific knowledge present in literature for each of these sources seems to differ, from the well-known seaweed (#AUTHOR_TAG , 2007) to relatively new sources of polysaccharides such as extremophiles and microalgae (de Jesus Raposo et al., 2013) . The",0
"accharides. In an attempt to obtain low molecular-weight derivatives from sulfated fuco-oligosaccharides, results based on mild acid hydrolysis were also reported (#AUTHOR_TAG  et al., 2005). Authors were able to prepare oligosaccharides with well-defined molecular size as shown by narrow bands in polyac",0
"anomics and galactanomics, related to interesting sulfated fucans and sulfated galactan of marine origin was advanced (#AUTHOR_TAG , 2012) in accord to an expected increase of research in projects of such nature. Marine oligosaccharides",0
"drate-related molecules (Madokoro et al., 2011;Kiriake et al., 2014)  also in view of bioactivity expressed by the polymer and HA oligosaccharides (#AUTHOR_TAG  et al., 2012). Another interesting case of enzyme application is the efficient food grade extraction of",0
"of genes for antifungal and antibacterial protein production, (ii) activation of other defense enzymes and (iii) production of active natural products (Weinberger et al., 2010;#AUTHOR_TAG  et al., 2011), all converging toward enhanced protection against pathogens. The antioxidant activities of three types of marine olig",0
"of corresponding polymers. Intriguingly, the results showed that these oligosaccharides exhibited different activities in various assays (#AUTHOR_TAG  et al., 2007) in relation to their structures. Attenuation of neurotoxicity induced by am",1
"onan. Natural quick action characterizing these biocatalysts is a very interesting feature for biocatalytic manipulation of these carbohydrate-related molecules (Madokoro et al., 2011;#AUTHOR_TAG  et al., 2014) also in view of bioactivity expressed by the polymer and HA oligosaccharides (Ariyoshi et al., 2012) . Another interesting",0
"the efficient food grade extraction of algae (Ecklonia cava) to prepare antioxidant watersoluble extracts (#AUTHOR_TAG  et al., 2006). As far as purification technology is concerned, supercritical fluid extr",0
"of genes for antifungal and antibacterial protein production, (ii) activation of other defense enzymes and (iii) production of active natural products (#AUTHOR_TAG  et al., 2010;Vera et al., 2011) , all converging toward enhanced protection against pathogens. The antioxidant activities of three types of marine olig",0
".). The attracting interest in developing potential drugs for chronic diseases has been evidenced in a recent review on biofunction of marine oligosaccharides (#AUTHOR_TAG  et al., 2011). The authors listed many fields for application of these molecules including food industry",4
"lyase and chitosanase respectively, were investigated for cell regulation, erythrocytes haemolysis inhibition and antioxidant capacity (#AUTHOR_TAG  et al., 2004). Others stressed on the anti-UV radiation potential of both alginate-derived olig",4
"galactomannan from marine fungi, reported the backbone composed by the rare ��-1,2-linked mannoses (#AUTHOR_TAG  et al., 2014).</s>",0
"<s> Sulfated fucans were first reported in 1913 (Kylin, 1913)  while biological activity of marine polysaccharides was already known in the mid of last century (#AUTHOR_TAG and Springer, 1962) . Modern techniques for purification and for the investigation of chemical structures will be also included in this discussion. As bioactive molecules with defined structures, low-viscosity and better solubility with respect",4
"the sake of space it is out of the scope of this article discussing in details each polysaccharidase class. Examples of application are reported in literature (#AUTHOR_TAG  et al., 2006;Trincone, 2013)  with only latest few in a not-exhaustive Table 1. However",0
"rheological properties and absence of pathogenicity of exopolysaccharides from extremophiles make these compounds considerable for food, pharmaceutical and cosmetics industries (Nicolaus et al., 2010;Satpute et al., 2010;#AUTHOR_TAG  et al., 2014). The under-exploited chemical diversity present in marine polysaccharides from new sources",0
"ysaccharides such as extremophiles and microalgae (de Jesus Raposo et al., 2013) . The high biodiversity of the latter and how they can serve the biotechnological field has been recently pointed out (Stengel et al., 2011;#AUTHOR_TAG  et al., 2014). Cultivable or uncultivable marine microorganisms with particular emphasis on extremophiles are worth the mention.",0
"differ, from the well-known seaweed (Rinaudo, 2007)  to relatively new sources of polysaccharides such as extremophiles and microalgae (#AUTHOR_TAG  et al., 2013). The high biodiversity of the latter and how they can serve the biotechnological field has been recently pointed out (Stengel et al., 2011;Barra et al., 2014) . Cultivable or uncultivable marine microorganisms with particular",4
"being the natural tools for polysaccharide metabolism in the living ecosystems. The case of chitinases is illustrative (#AUTHOR_TAG and Bertilsson, 2013) . Chitin as the major component of crustacean represents a nutrient source for the ecosystem and a revised understanding of the ec",0
"of polysaccharides. An unusually large number of biocatalysts degrading complex polysaccharides is reported (#AUTHOR_TAG  et al., 2008). For the sake of space it is out of the scope of this article discussing in details each",0
"6], with concerns that researchers place too much trust in published software, and suggestions that code, as well as methods and results, should be subject to peer review #AUTHOR_TAG . The concern about adequacy of software engineering is appropriate, but the same focus needs to be applied to the underlying biological",0
"or simulation, of pre-natal lymphoid tissue formation to help direct and understand results of laboratory experimentation [#AUTHOR_TAG ,15]. Through the use of a cell culture system, the behaviour of cells was tracked for a period of 1 h",2
"opoietic cells, other published research suggests that only one chemokine causes a significant difference in the formation of cell aggregation [#AUTHOR_TAG ,39]. As such, we have made the abstraction that a pathway consisting of one chemok",0
"through application of a standard protocol completed while implementing a computational model, with the aim of ensuring reproducibility of results #AUTHOR_TAG . The ODD protocol addresses the purpose behind the creation of the model, details the inclusion of each biological component of interest (e",1
"when in the vicinity of a developing aggregation [14]. Although a basic model of tissue formation has been developed through laboratory experimentation [31,#AUTHOR_TAG [35][36], the reasons for this emergent behaviour are not fully understood. Adopting an",0
", of pre-natal lymphoid tissue formation to help direct and understand results of laboratory experimentation [14,#AUTHOR_TAG ]. Through the use of a cell culture system, the behaviour of cells was tracked for a period of 1 h",1
"<s> The application of computational and mathematical models is a generally accepted technique in physical sciences and engineering, yet was met with scepticism by experimental biologists #AUTHOR_TAG . With advances in computational power, the development of new modelling techniques and methodologies, and the promotion of interdisciplinary research, traditional biological studies complement",0
"cellular, organ and organism interactions link a molecular initiating event with a particular adverse outcome, such as skin inflammation #AUTHOR_TAG . This information, derived from the literature or experimental studies, is analysed and presented as a flow diagram. The strength of the",1
"when in the vicinity of a developing aggregation [14]. Although a basic model of tissue formation has been developed through laboratory experimentation [#AUTHOR_TAG ,[34][35][36], the reasons for this emergent behaviour are not fully understood",0
"now becoming more prevalent. Computational models have the capacity to provide an interpretation of biological data and act as a scientific tool through which new hypotheses can be established and explored [2,#AUTHOR_TAG ]. Furthermore, computational tools allow virtual experimentation not bound by the ethical and financial constraints associated with laboratory studies.</s>",4
"ion factor expression, with experimental results suggesting that as one adhesion pathway has a more significant impact on cell aggregation #AUTHOR_TAG , others can be abstracted from the simulation. A stringent analysis of each abstraction has provided us with a",0
"ation approach aims to capture and expose reasoning, via an argumentation structure, to critical scrutiny, in order to establish trust in simulations [#AUTHOR_TAG ,25]. While it may seem unnecessary to use techniques from aircraft safety in biological simulation, we note that errors or misinterpretation of",2
"argue, due to the lack of quantitative biological data available. We can show that our simulator reproduces laboratory gene knockout experiments [#AUTHOR_TAG ,39,41,42], but determining whether we capture aggregation characteristics appropriately relies on the",0
"be levied towards cell culture and animal models, with studies questioning how representative these traditional biological models are of the system they have been designed to represent: the human [#AUTHOR_TAG ,46]. The scope of this paper only considers the impact that a structured argumentation process could have on simulation-derived research",4
"tt h a tt h e implementation conforms, in a traceable, repeatable manner, to this model as part of the overall fitness-for-purpose argument #AUTHOR_TAG . Constructing the argument using a visual notation results in a document that can be easily interpreted by researchers across disciplines",2
"of fitness for purpose, using a visual notation closely based on the standard safety-critical argumentation notation, goal structuring notation (GSN) [#AUTHOR_TAG ,29]. The argument is presented as a tree of connected argument components, starting from a toplevel claim (a GSN",5
"possibly even safetycritical repercussions if, for instance, a simulation is used as a key decision-making tool in clinical trials [#AUTHOR_TAG ,27]. Opening all simulation design and implementation decisions to critical scrutiny requires that elements captured in the model be traceable",4
"given to the release of software tools that aid researchers in developing and analysing computational models [8][9][10][11][#AUTHOR_TAG [13], the same attention has not been given to providing researchers with a means of showing that their developed",2
"<s> Computational techniques can appear to be opaque tools that provide a researcher with a result or prediction but little understanding of how the result has been reached #AUTHOR_TAG . The application of scientific software continues to be discussed in journals [5,6], with concerns that researchers place too much",4
"er with a result or prediction but little understanding of how the result has been reached [4]. The application of scientific software continues to be discussed in journals [5,#AUTHOR_TAG ], with concerns that researchers place too much trust in published software, and suggestions that code, as well as methods and results, should",0
"er with a result or prediction but little understanding of how the result has been reached [4]. The application of scientific software continues to be discussed in journals [#AUTHOR_TAG ,6], with concerns that researchers place too much trust in published software, and suggestions that code, as well as",4
"While much focus has been given to the release of software tools that aid researchers in developing and analysing computational models [8]#AUTHOR_TAG [10][11][12][13], the same attention has not been given to providing researchers with a means of showing",0
"given to the release of software tools that aid researchers in developing and analysing computational models [8][9][10][11]#AUTHOR_TAG [13], the same attention has not been given to providing researchers with a means of showing that their developed",0
"the release of software tools that aid researchers in developing and analysing computational models [8][9][10][11][12]#AUTHOR_TAG , the same attention has not been given to providing researchers with a means of showing that their developed tool can adequ",0
"adopted in the development of computer software, and systems biology mark-up language (SBML) may be applied [18][19]#AUTHOR_TAG ; the latter possessing the benefit of allowing model execution by a number of SBML-supported software tools. Both however are limited by restrictions in the extent of the system",1
"adopted in the development of computer software, and systems biology mark-up language (SBML) may be applied #AUTHOR_TAG [19][20]; the latter possessing the benefit of allowing model execution by a number of SBML-supported",1
"are limited by restrictions in the extent of the system they can capture: UML lacks the formalism to capture some biological features (such as cyclicfeedback) #AUTHOR_TAG , and SBML cannot currently describe complex agent-based models. In addition, both are purely descriptive: neither provides",1
"now becoming more prevalent. Computational models have the capacity to provide an interpretation of biological data and act as a scientific tool through which new hypotheses can be established and explored [#AUTHOR_TAG ,3]. Furthermore, computational tools allow virtual experimentation not bound by the ethical and financial constraints associated with laboratory studies.</s>",0
"from international markets that promise certain economic and fuel-security incentives, such as those in Europe. 4,5,6,#AUTHOR_TAG  ch of the global debate on biofuels has focused on policy, economics, social issues (such as competition with food crops), and the potential of biofuels",4
"g. wattles, pines and eucalypts) have become important invasive species in adjacent landscapes.#AUTHOR_TAG  Many of the problems we face today caused by invasive trees are the result of plantings incentivised by government schemes focusing on short",4
14 Fourteen per cent of the country's land surface area is already under some form of cultivation or afforestation #AUTHOR_TAG  and this is expected to increase in the future. 16 Biofuel initiatives have the potential to add substantially,0
"These factors are all influenced by the establishment of and demand from international markets that promise certain economic and fuel-security incentives, such as those in Europe. 4,5,#AUTHOR_TAG ,7 ch of the global debate on biofuels has focused on policy, economics, social issues (such as competition with food crops), and the potential of biofuels",0
<s> So we may take to be the circle with diameter [0#AUTHOR_TAG ]</s>,0
"<s> In previous work #AUTHOR_TAG  the authors considered the asymmetric simple exclusion process (ASEP) on the integer lattice Z in the case of step initial condition, particles beginning at the positive integers Z + . There it was shown",0
"<s> Although Theorem 1 required p > 0 the statement makes sense when p = 0, the TASEP where particles move only to the left. In this case the probability equals a probability in a unitary Laguerre random matrix ensemble #AUTHOR_TAG . The corresponding asymptotics can be derived there and found to be the same as our formula when p = 0.</s>",0
"�_ ) d�_ , (�_ ___ C R ). 2 We use slightly different notation here, which will simplify formulas later #AUTHOR_TAG . We set</s>",5
arises. (That F 2 should arise in ASEP has long been suspected. In the physics literature this is referred to as KPZ universality #AUTHOR_TAG .)</s>,0
infinity; and the third gives the limiting distribution when both m and x go to infinity. In the second result an apparently new distribution function arises and in the third the distribution function F 2 of random matrix theory #AUTHOR_TAG  arises. (That F 2 should arise in ASEP has long been suspected. In the physics literature this is referred to as KPZ universality [5,0
", as emerging in the so called social computing (Wang et al., 2007) , is of great interest for our work, and has been pointed out as an opportunity to exploit in different software engineering processes, from requirements engineering to software testing. #AUTHOR_TAG  and Finkelstein (2012)  have investigated first approaches towards large-scale requirements elicitation using social networks. These approaches complement classical market-",0
"deal of existing proposals in the service-oriented computing field clearly transfers into our envisaged platform. Approaches for service discovery (Ran, 2003) , service composition (Rao and Su, 2005)  (in particular using AI techniques (Beauche and Poizat, 2008) ) and service adaptation (#AUTHOR_TAG  et al., 2008) are of application to satisfy some of the envisaged challenges.</s>",0
"(even automatically execute) recommendations on which services to apply; some applications in the marketing context, e.g. (de Bruin et al., 2008) , have explored this particular aspect. Case-based reasoning (#AUTHOR_TAG and Plaza, 1994)  may be useful to improve the knowledge and reasoning capabilities of individual users case by case. More recently, the use of ontology in combination with statistical",0
"testing. Lim and Finkelstein (2012)  have investigated first approaches towards large-scale requirements elicitation using social networks. These approaches complement classical market-driven requirements elicitation methods (#AUTHOR_TAG  et al., 2007). The potential of social collaboration (via social network platform), to tackle the issue of ""unknown unknown",5
"Communication channels. Continuous feedback on services is needed in order to ensure long-term user satisfaction. Approaches which allow end-user to give feedback on current context-aware services (#AUTHOR_TAG  et al., 2010) and which allow them to document their ideas on services in situ (Seyff et al., 2010)  build a basis to satisfy some of the depicted issues",0
"solutions. A great deal of existing proposals in the service-oriented computing field clearly transfers into our envisaged platform. Approaches for service discovery (Ran, 2003) , service composition (#AUTHOR_TAG and Su, 2005)  (in particular using AI techniques (Beauche and Poizat, 2008) ) and service adaptation (di Nitto et al., 2008)  are of application to satisfy some of the envisaged challenges.</s>",0
"<s> Service solutions. A great deal of existing proposals in the service-oriented computing field clearly transfers into our envisaged platform. Approaches for service discovery (#AUTHOR_TAG , 2003), service composition (Rao and Su, 2005)  (in particular using AI techniques (Beauche and Poizat, 2008) ) and service adaptation (di Nitto et al., 2008)  are of application to satisfy some of the envis",0
"tackle the issue of ""unknown unknown"" requirements is pointed out also in (Sutcliffe and Sawyer, 2013) . Crowdsourcing for addressing the Oracle problem in software testing has been also recently investigated (#AUTHOR_TAG  et al., 2013). Furthermore, Onnela and Reed-Tsochase (2010)  provide first insights on social influence within social networks.</s>",0
"allow interoperability among all the platform components and the external services, ontologies are needed to represent the information that flows around according to some agreed conceptual reference framework (#AUTHOR_TAG and Gruninger, 1996) . General ontologies for time, localization, etc., from organizations like W3C, could be adopted to serve as",3
in this kind of solutions. Long ago Goguen (1994)  already recognized this link in requirements engineering. The key value of requirements in this context was also recently highlighted by #AUTHOR_TAG  and Maiden (2011)  who demonstrated that requirements are socially constructed in a political context. This means that decision-making needs to consider,3
", the integration of adaptive process management and case handling was used to create a more flexible and user-friendly approach to process management (Gunther et al., 2008) . Another noteworthy work (#AUTHOR_TAG  et al., 2009) studies end-user service composition from the perspective of users. With this goal, the authors review users' perceptions, intuitions and requirements regarding br",3
"<s> Recommender systems (#AUTHOR_TAG and Tuzhilin, 2005)  may provide (even automatically execute) recommendations on which services to apply; some applications in the marketing context.</s>",3
"used as the baseline for building such a platform. Still, many fundamental questions need to be addressed. For instance, recent findings dispute the idea that people are rational decision-makers (#AUTHOR_TAG  2009). This opens an interesting debate: is it cost-effective to try to embody",1
"but NLP's claims about the existence of preferred representational systems and the validity of eye accessing cues have not been supported by empirical study (Sharpley, 1987;#AUTHOR_TAG  et al, 2012).</s>",0
"based on uncovering the situated`heuristics' that users may be following, and matching them to appropriate design techniques. #AUTHOR_TAG  (2001) uses the term`social computing' to describe eorts to incorporate sociological insights",0
"<s> Huczynski bases a chapter on the work of #AUTHOR_TAG  et al (1984), who empirically developed a taxonomy of seven inuence strategies that managers use to get their way in their organisations (#AUTHOR_TAG  et al, 1984, p.59): reason, friendliness",0
". the psychiatrist and hypnotist Milton H. Erickson (Bandler and Grinder, 1975;Grinder, Delozier and Bandler, 1977) , and putting them into a form where they could be useful to others. NLP also drew on Korzybski's (1933 #AUTHOR_TAG  ( /1994 complex general semantics, a philosophical system probably best known for its recognition of the levels of abstraction which character",0
"whereas those who did not receive the smiley face tended to increase their usage up towards the average, the`magnetic middle' (#AUTHOR_TAG  et al, 2007).</s>",0
"<s> In recent years, social proof has increasingly been applied as a technique in inuencing more environmentally friendly behaviour. #AUTHOR_TAG  et al (2008) report two experiments examining the eectiveness of hotels' use of signs exhorting guests to re-use their towels, for environmental ben",0
"by Richard Bandler and John Grinder in the context of understanding the patterns used by`successful' psychotherapists, e.g. the psychiatrist and hypnotist Milton H. Erickson (Bandler and Grinder, 1975;#AUTHOR_TAG, Delozier and Bandler, 1977) , and putting them into a form where they could be useful to others. NLP also drew on Korzybski's (1933 Korzybski's ( /1994 complex general semantics, a",0
"isons to other building users' energy use, perhaps within a community. A kind of comparative feedback could in fact come from discussion between building users themselves for example, #AUTHOR_TAG  & Bernstein (2006)  noted, in a study of two housing developments in California, one a zero-emission home (ZEH) development and one more conventional",0
70% of respondents said that they would take conservation action if they were shown to be over the 80th percentile of their comparison group (#AUTHOR_TAG  et al 1998). But what if they found themselves at the frugal end of a high-consum,0
"seen in social psychology, sociology and some sub-elds of these. Social psychology especially involves the scientic study of the behaviour of individuals as a function of social stimuli (#AUTHOR_TAG  & Gerard, 1967) . While not perhaps the terminology currently used in the eld, this denition allows comparisons to be made with some of the other discipl",0
"<s> It would be possible to apply this sort of approach via design directly; for example, #AUTHOR_TAG  et al (2007) built RoCo, a robotic computer which moves its monitor in subtly expressive ways",0
"g.`reason' is seen in Petty and Cacioppo's central route persuasion (#AUTHOR_TAG , 2012b);`friendliness' sums up a number of Carnegie's recommendations;`higher authority' is seen in Cialdini's`authority' (#AUTHOR_TAG , 2012b). The idea of`coalition' the mobilization of other people in the organisation (Kipnis et al, 1984,  p",0
"recommendations described in the previous section, and is a familiar mantra in service design and user experience design. It is not dissimilar to the idea of designing an interface to match the user's existing understanding or mental model of the system (discussed in #AUTHOR_TAG, Harrison and Stanton, 2012) .</s>",0
"noticing the small but crucial signals that let you know how [others] are responding to your behaviour, and heightened awareness of your internal images, sounds and feelings when thinking (#AUTHOR_TAG and Seymour, 2002,  p.9), via patterns such as`eye accessing cues'watching others' eye movements as they think, with certain movements said to be associated with dierent`preferred representational systems' ( thinking in pictures, sounds or feelings (#AUTHOR_TAG and Seymour, 2002,  p.35), or, for example, telling the truth versus lying.</s>",0
"but NLP's claims about the existence of preferred representational systems and the validity of eye accessing cues have not been supported by empirical study (#AUTHOR_TAG , 1987;Wiseman et al, 2012) .</s>",0
"' guides aim to equip the reader to inuence other people both at work and socially (e.g. Storey 2000#AUTHOR_TAG , 2009; some focus on specic aspects of inuence such as using (and understanding) body language (e",0
"covering one's whole life, inuencing one's own behaviour as well as others' (e.g. Fletcher and Stead, 2000) . #AUTHOR_TAG  (2008) has produced an extensive reference guide, Changing MindsIn Detail with an accompanying website",0
Neuro-linguistic programming Neuro-linguistic programming (NLP) is a dicult area to review; #AUTHOR_TAG  and Mathison (2007)  note that [t]here is little evidence of dialogue between [NLP] practition,0
". The academic study of cognitive linguistics, including the investigation of language and metaphor usage to explore people's mental models (e.g. #AUTHOR_TAG and Johnson, 1980)  is an interesting and potentially extremely useful eld for designers, but NLP's claims about the existence of preferred representational systems and the validity of eye",0
"the concept of mimicry or mirroringmatching someone's body language and other behaviour to increase rapport. This does perhaps have some validity outside NLP (#AUTHOR_TAG , 2008). Heap describes the NLP recommendation that communicators. . . should match, mirror or pace the other person'",0
"<s> In terms of users learning new behaviours from each other, or deciding to adopt more ecient technology, #AUTHOR_TAG  and Dowlatabadi (2007)  suggest that this will be easier when such changes are very visible: Establishing social norms works most eect",0
": The Psychology of Persuasion, 2007,  p.116 Social proof is a principle already extensively applied to inuence consumer behaviour in a range of contexts. #AUTHOR_TAG  (2007) mentions small-scale examples such as [b]artenders`salt [",0
"such as using (and understanding) body language (e.g. Dimitrius and Mazzarella, 1998) ; others focus on business situations (e.g. #AUTHOR_TAG , 1994), even going so far as oering complex frameworks covering one's whole life",0
"2000Storey , 2009;  some focus on specic aspects of inuence such as using (and understanding) body language (e.g. #AUTHOR_TAG and Mazzarella, 1998) ; others focus on business situations (e.g. Burch, 1994) , even going so far as oering complex frameworks covering one'",0
"<s> Indeed, some of the basic politeness principles Carnegie discusses are arguably central to user-centred design and user experience (as noted by #AUTHOR_TAG , 2009). There is insucient space here to review all of the techniques Carnegie describes, but some which oer a particular opportunity for inuencing user behaviour in a design context include:</s>",0
"by Richard Bandler and John Grinder in the context of understanding the patterns used by`successful' psychotherapists, e.g. the psychiatrist and hypnotist Milton H. Erickson (#AUTHOR_TAG and Grinder, 1975;Grinder, Delozier and Bandler, 1977) , and putting them into a form where they could be useful to others. NLP also drew on Korzybski's (1933 Korzybski's ( /1994 complex general semantics, a",0
"their neighbours', and if lower than average, congratulates them. Results of a pilot programme in Sacramento have shown a 2% reduction in consumption (#AUTHOR_TAG  et al 2009), maintained in the longer term, while in Minnesota, a 2.3 to 2.4%",0
"(Goldstein et al, 2007,  p.18) is where injunctive and descriptive norms conict, and the`wrong' norm dominates. For example, #AUTHOR_TAG  (2003) and colleagues investigated the phenomenon of visitors taking pieces of petried wood from Arizona's Petried Forest National Park, and the park authority'",0
le Opower startup (recently championed by both Barack Obama and David Cameron) has grown out of a study carried out by #AUTHOR_TAG  & Schultz (2004)  which found that a normative message about air conditioner use presented on a doorhanger card resulted in an average 1,0
"geographically from the US economy to Europe, and the worldwide (although some financial markets were less affected such as those in Asia) (#AUTHOR_TAG , 2009). Financial markets across the globe thus experienced geographically-conceptualised 'contagion' as",0
"economic geography that would benefit with a more developed heterodox conceptualisation of markets -for example, the growing body of work on financialization (French et al., 2011;#AUTHOR_TAG and Leyshon, 2013) . I therefore propose that at least two epistemological dimensions need to be differentiated in order to develop a hol",4
"gripped the global financial system in the latter half of 2007 has prompted had significant and far-reaching re-evaluation of orthodox market theories and their associated neoliberal policy prescriptions (#AUTHOR_TAG , 2008;Kay, 2009;Norfield, 2010) , and this has persisted -if not deepened -with the sovereign debt crisis in the EU since 2010 (Lane, 2010;Mody and Sandri,2012) .",0
"ine has continued to develop within economics as the 'new economic geography' (Krugman, 1991 (Krugman, , 1998Fujita et al., 1999;#AUTHOR_TAG and Thisse, 2008) . However, in the last couple of decades, amongst economic geographers within the discipline of geography a range of heterodox approaches",0
"focus on specific aspects of market spatiality: the geographies of production (Bathelt, 2006) , circulation (Berndt andBoeckler, 2007,  2009) knowledge exchange and market creation (#AUTHOR_TAG , 2006(Hall, , 2007Bathelt and Gluckler, 2011) .</s>",0
"the spatiality of markets -as well as their geographies -make to economic outcomes is thus an important challenge that geographical thinking needs to engage with. Such a contention echoes #AUTHOR_TAG 's (2007) argument that there is a need for the socio-technical literature on markets to not only address 'the question of spatiality' but produce 'nuanced answers' (#AUTHOR_TAG , 2007: 372).</s>",5
".f. Grabher, 2006)  institutional literature on embedded networks, the focus is on the nature of 'relational ties' between actors who are conceived as nodes in the network (#AUTHOR_TAG , 2004). However, the economic geographical literature has fruitfully developed this sociological and institutional concept of the",1
"2010. However, social scientists also now see the fate of national economic space as bound to the development of 'global marketplaces' for goods and services (#AUTHOR_TAG , 2002;Bhagwati, 2007;Friedman, 2007) . Likewisemarkets are both geographically constituted (Kozel, 2005)  and have geographical consequences (Meric and Meric, 2001;Stiglitz, 2010) .",0
"gripped the global financial system in the latter half of 2007 has prompted had significant and far-reaching re-evaluation of orthodox market theories and their associated neoliberal policy prescriptions (Cooper, 2008;#AUTHOR_TAG , 2009;Norfield, 2010) , and this has persisted -if not deepened -with the sovereign debt crisis in the EU since 2010 (Lane, 2010;Mody and Sandri,2012) .",0
"web of relations', and it is a primary influence in the development of the concept of the network used by actor-network theorists (#AUTHOR_TAG and Hassard, 1999;Latour, 2005) . ANT reconfigures the market into a socio-material concept constituted through potentially infinite networks of",5
"odox neoclassical conceptions, and of course this branch of the subdiscipline has continued to develop within economics as the 'new economic geography' (#AUTHOR_TAG , 1991(Krugman, , 1998Fujita et al., 1999;Fujita and Thisse, 2008) . However, in the last couple of",0
"f. du Gay and Pryke, 2002;Amin and Thrift, 2004)  or economic sociological approach (Hall, 2007;Thrift and Leyshon, 2007;Brenner et al., 2010) . In this view, the epistemological starting point is a recognition that markets 'do not simply fall out of thin air' (#AUTHOR_TAG andBoeckler, 2007,  2009) but rather are phenomenon that are 'continually produced and constructed socially with the help of actors who are interlinked in dense and extensive webs of social relations' (#AUTHOR_TAG and Boeckler, 2007 : 536). Yet the purpose of this paper is to argue that there is a crucial gap is this nascent economic geography of markets: their spatiality.",5
"the lens of political economic understanding neoliberal capitalism (Peck, 2010) , or tended to focus on specific aspects of market spatiality: the geographies of production (#AUTHOR_TAG , 2006), circulation (Berndt andBoeckler, 2007,  2009) knowledge exchange and market creation (Hall, 2006 (Hall",5
"the development of 'global marketplaces' for goods and services (Ikeda, 2002;Bhagwati, 2007;Friedman, 2007) . Likewisemarkets are both geographically constituted (Kozel, 2005)  and have geographical consequences (Meric and Meric, 2001;#AUTHOR_TAG , 2010). In the case of the former, the market differentiations that transnational retail or service firms grapple with in operating",0
"draw on sociological, cultural and behavioural social scientific theories (Gl�_ckler, 2006;Majury, 2007;Hall, 2007) . In particular, as #AUTHOR_TAG  and Boeckler (2009)  point out, 'socioeconomic' work on markets has 'cast a strong shadow' over the subdis",5
"2010. However, social scientists also now see the fate of national economic space as bound to the development of 'global marketplaces' for goods and services (Ikeda, 2002;#AUTHOR_TAG , 2007;Friedman, 2007) . Likewisemarkets are both geographically constituted (Kozel, 2005)  and have geographical consequences (Meric and Meric, 2001;Stiglitz, 2010) .",0
"assess the effect of a statin on aortic stenosis is the Simvastatin and Ezetimibe in Aortic Stenosis (SEAS) Trial #AUTHOR_TAG . In this study, 1,873 patients with asymptomatic, mild-to-moderate aortic stenosis were randomized",0
"<s> Health behaviour is one of the most frequently discussed explanatory factors for the association between occupational class and mortality [51,#AUTHOR_TAG ]. Not only during adolescence, but also in adulthood healthy behaviours may be encouraged or discouraged by",0
"a remarkable increase [1,2]. Substantial differences in mortality between socioeconomic groups, however, are still observed and might even be increasing in Europe [3][4]#AUTHOR_TAG . These inequalities are one of the most important challenges of public health [6]. Cross-country comparisons can help identify the scope for reduction. Europe",4
", 1980s, and 1990s, and not always took economically inactive persons into account, due to lacking information on their occupational class #AUTHOR_TAG [9][10]. Inactive persons , generally have a higher mortality when compared with active persons from the same occupational class, and more often have a manual occupation",5
"isons can help identify the scope for reduction. Europe is a unique region in this respect, as the magnitude of inequalities in health has been shown to differ substantially between countries #AUTHOR_TAG .</s>",4
"a remarkable increase [1,2]. Substantial differences in mortality between socioeconomic groups, however, are still observed and might even be increasing in Europe #AUTHOR_TAG [4][5]. These inequalities are one of the most important challenges of public health [6]. Cross-country comparisons can help identify the scope for reduction. Europe",4
"13]. Education reflects knowledge attainment, intellectual resources, and cognitive functioning, and may also reflect the ability to take up health education and health innovations #AUTHOR_TAG . Occupational class is more directly related to income and material resources, and thus reflects good access to health care, social positioning, social networks, as well as work-",0
"20], or differences in welfare state and labour market programmes and regulations that generate larger inequalities in mortality in some countries than in others #AUTHOR_TAG . Although all Nordic countries have universal welfare policies, strategies differ when it comes to specific social protection, labour market",0
"8][9][10]. Inactive persons , generally have a higher mortality when compared with active persons from the same occupational class, and more often have a manual occupation #AUTHOR_TAG . Therefore, disregarding them in mortality analyses by occupational class can lead to an underestimation of mortality differences [11].</s>",0
"<s> Data cannot be made publicly available, but an overview of persons and institutions who provided data to the study can be found in Eikemo and Mackenbach #AUTHOR_TAG . A written informed consent of the usage of mortality and National Health Interview Survey data was given by the relevant administrative units from all participating countries.</s>",4
"ause and cause-specific mortality among men, in 14 European populations in the early 2000s. In this study occupational class was operationalized with the Erikson-Goldthorpe (EGP) social class scheme #AUTHOR_TAG . Because the availability of mortality data by occupational class has increased since the 1990s, this is not only the most recent, but also the most extensive",5
"and health-related behaviours may therefore be as strongly or even more strongly related to occupational class as it is to education [#AUTHOR_TAG ,53]. Smoking could be one explanation for differences in occupational class inequalitiesnot least for C",0
