token_context,word_context,seg_context,sent_cotext,label
"['Forshufflingparaphrases,frenchalternationsarepartiallydescribedin #TAUTHOR_TAGandaresourceisavailablewhichdescribesalternationandthemappingverbs/alternationsforroughly1700verbs.', '', '']","['Forshufflingparaphrases,frenchalternationsarepartiallydescribedin #TAUTHOR_TAGandaresourceisavailablewhichdescribesalternationandthemappingverbs/alternationsforroughly1700verbs.', '', '']","['Forshufflingparaphrases,frenchalternationsarepartiallydescribedin #TAUTHOR_TAGandaresourceisavailablewhichdescribesalternationandthemappingverbs/alternationsforroughly1700verbs.', '', '']","['Forshufflingparaphrases,frenchalternationsarepartiallydescribedin #TAUTHOR_TAGandaresourceisavailablewhichdescribesalternationandthemappingverbs/alternationsforroughly1700verbs.', '', '']",0
"['tractionprocesswiththetransativestheirsinglecommonorform', '', 'Inthiswork,weusetheArabicrootextractiontechniquein #AUTHOR_TAG.', 'Itcomparesfavorablytootherstemmingorrootextractionalgorithms #TAUTHOR_TAG,withaperformanceofover97%forextractingthecorrectrootinwebdocuments,anditaddressesthechallengeoftheArabicbrokenpluralandhollowverbs.', '']","['extractionprocesswiththetransformationderivativestheirsinglecommonorform.', '', 'Inthiswork,weusetheArabicrootextractiontechniquein #AUTHOR_TAG.', 'Itcomparesfavorablytootherstemmingorrootextractionalgorithms #TAUTHOR_TAG,withaperformanceofover97%forextractingthecorrectrootinwebdocuments,anditaddressesthechallengeoftheArabicbrokenpluralandhollowverbs.', '']","['withthetransformationtheirsinglecommonrootor', '', 'Inthiswork,weusetheArabicrootextractiontechniquein #AUTHOR_TAG.', 'Itcomparesfavorablytootherstemmingorrootextractionalgorithms #TAUTHOR_TAG,withaperformanceofover97%forextractingthecorrectrootinwebdocuments,anditaddressesthechallengeoftheArabicbrokenpluralandhollowverbs.', '']","['', '', 'Inthiswork,weusetheArabicrootextractiontechniquein #AUTHOR_TAG.', 'Itcomparesfavorablytootherstemmingorrootextractionalgorithms #TAUTHOR_TAG,withaperformanceofover97%forextractingthecorrectrootinwebdocuments,anditaddressesthechallengeoftheArabicbrokenpluralandhollowverbs.', '']",4
"['tractionprocesswiththetransativestheirsinglecommonorform', '', 'Inthiswork,weusetheArabicrootextractiontechniquein #AUTHOR_TAG.', 'Itcomparesfavorablytootherstemmingorrootextractionalgorithms #TAUTHOR_TAG,withaperformanceofover97%forextractingthecorrectrootinwebdocuments,anditaddressesthechallengeoftheArabicbrokenpluralandhollowverbs.', '']","['extractionprocesswiththetransformationderivativestheirsinglecommonorform.', '', 'Inthiswork,weusetheArabicrootextractiontechniquein #AUTHOR_TAG.', 'Itcomparesfavorablytootherstemmingorrootextractionalgorithms #TAUTHOR_TAG,withaperformanceofover97%forextractingthecorrectrootinwebdocuments,anditaddressesthechallengeoftheArabicbrokenpluralandhollowverbs.', '']","['withthetransformationtheirsinglecommonrootor', '', 'Inthiswork,weusetheArabicrootextractiontechniquein #AUTHOR_TAG.', 'Itcomparesfavorablytootherstemmingorrootextractionalgorithms #TAUTHOR_TAG,withaperformanceofover97%forextractingthecorrectrootinwebdocuments,anditaddressesthechallengeoftheArabicbrokenpluralandhollowverbs.', '']","['', '', 'Inthiswork,weusetheArabicrootextractiontechniquein #AUTHOR_TAG.', 'Itcomparesfavorablytootherstemmingorrootextractionalgorithms #TAUTHOR_TAG,withaperformanceofover97%forextractingthecorrectrootinwebdocuments,anditaddressesthechallengeoftheArabicbrokenpluralandhollowverbs.', '']",4
"['Featureselectiontechniqueshavebeenwidelyusedininformationretrievalasameansforcopingwiththelargenumberofwordsinadocument;aselectionismadetokeeponlythemorerelevantwords.', 'Variousfeatureselectiontechniqueshavebeenusedinautomatictextcategorization;theyincludedocumentfrequency(DF),informationgain(IG) #TAUTHOR_TAG,minimumdescriptionlengthprincipal #AUTHOR_TAG,andtheX2statistic.', '', '', '', '', '']","['Featureselectiontechniqueshavebeenwidelyusedininformationretrievalasameansforcopingwiththelargenumberofwordsinadocument;aselectionismadetokeeponlythemorerelevantwords.', 'Variousfeatureselectiontechniqueshavebeenusedinautomatictextcategorization;theyincludedocumentfrequency(DF),informationgain(IG) #TAUTHOR_TAG,minimumdescriptionlengthprincipal #AUTHOR_TAG,andtheX2statistic.', '', '', '', '', '']","['Featureselectiontechniqueshavebeenwidelyusedininformationretrievalasameansforcopingwiththelargenumberofwordsinadocument;aselectionismadetokeeponlythemorerelevantwords.', 'Variousfeatureselectiontechniqueshavebeenusedinautomatictextcategorization;theyincludedocumentfrequency(DF),informationgain(IG) #TAUTHOR_TAG,minimumdescriptionlengthprincipal #AUTHOR_TAG,andtheX2statistic.', '', '', '', '', '']","['Featureselectiontechniqueshavebeenwidelyusedininformationretrievalasameansforcopingwiththelargenumberofwordsinadocument;aselectionismadetokeeponlythemorerelevantwords.', 'Variousfeatureselectiontechniqueshavebeenusedinautomatictextcategorization;theyincludedocumentfrequency(DF),informationgain(IG) #TAUTHOR_TAG,minimumdescriptionlengthprincipal #AUTHOR_TAG,andtheX2statistic.', '', '', '', '', '']",0
"['', '', '', '', '', 'Thisworkisacontinuationofthatinitiatedin #TAUTHOR_TAG,whichreportsanoverallNBclassificationcorrectnessof75.6%,incrossvalidationexperiments,onadatasetthatconsistsof100documentsforeachof12categories(thedatasetiscollectedfromdifferentArabicportals).', 'A50%overallclassificationaccuracyisalsoreportedwhentestingwithaseparatelycollectedevaluationset(3documentsforeachofthe12categories).', '']","['', '', '', '', '', 'Thisworkisacontinuationofthatinitiatedin #TAUTHOR_TAG,whichreportsanoverallNBclassificationcorrectnessof75.6%,incrossvalidationexperiments,onadatasetthatconsistsof100documentsforeachof12categories(thedatasetiscollectedfromdifferentArabicportals).', 'A50%overallclassificationaccuracyisalsoreportedwhentestingwithaseparatelycollectedevaluationset(3documentsforeachofthe12categories).', '']","['', '', '', '', '', 'Thisworkisacontinuationofthatinitiatedin #TAUTHOR_TAG,whichreportsanoverallNBclassificationcorrectnessof75.6%,incrossvalidationexperiments,onadatasetthatconsistsof100documentsforeachof12categories(thedatasetiscollectedfromdifferentArabicportals).', 'A50%overallclassificationaccuracyisalsoreportedwhentestingwithaseparatelycollectedevaluationset(3documentsforeachofthe12categories).', '']","['', '', '', '', '', 'Thisworkisacontinuationofthatinitiatedin #TAUTHOR_TAG,whichreportsanoverallNBclassificationcorrectnessof75.6%,incrossvalidationexperiments,onadatasetthatconsistsof100documentsforeachof12categories(thedatasetiscollectedfromdifferentArabicportals).', 'A50%overallclassificationaccuracyisalsoreportedwhentestingwithaseparatelycollectedevaluationset(3documentsforeachofthe12categories).', '']",2
"['Tosumup,thisworkhasbeencarriedouttoautomaticallyclassifyArabicdocumentsusingtheNBalgorithm,withtheuseofadifferentdataset,adifferentnumberofcategories,andadifferentrootextractionalgorithmfromthoseusedin #TAUTHOR_TAG.', 'Inwork,theaverageaccuracyoverallcategoriesis:68.78%incrossvalidationandsetex.', '', '', '', '', '']","['Tosumup,thisworkhasbeencarriedouttoautomaticallyclassifyArabicdocumentsusingtheNBalgorithm,withtheuseofadifferentdataset,adifferentnumberofcategories,andadifferentrootextractionalgorithmfromthoseusedin #TAUTHOR_TAG.', 'Inwork,theaverageaccuracyoverallcategoriesis:68.78%incrossvalidationandsetexperiments.', '', '', '', '', '']","['Tosumup,thisworkhasbeencarriedouttoautomaticallyclassifyArabicdocumentsusingtheNBalgorithm,withtheuseofadifferentdataset,adifferentnumberofcategories,andadifferentrootextractionalgorithmfromthoseusedin #TAUTHOR_TAG.', 'Inwork,theaverageaccuracyoverallcategoriesis:68.78%incrossvalidationandsetex.', '', '', '', '', '']","['Tosumup,thisworkhasbeencarriedouttoautomaticallyclassifyArabicdocumentsusingtheNBalgorithm,withtheuseofadifferentdataset,adifferentnumberofcategories,andadifferentrootextractionalgorithmfromthoseusedin #TAUTHOR_TAG.', 'Inthiswork,theaverageaccuracyoverallcategoriesis:68.78%incrossvalidationand62%inevaluationsetexperiments.', '', '', '', '', '']",1
"['Agoodstudycomparingdocumentcategorizationalgorithmscanbefoundin #TAUTHOR_TAG.', 'recently #AUTHOR_TAGformedagoodsurveyofdocumentcategorization;recentworkscanalsobefoundin #AUTHOR_TAG, #AUTHOR_TAG,and #AUTHOR_TAG.']","['Agoodstudycomparingdocumentcategorizationalgorithmscanbefoundin #TAUTHOR_TAG.', 'recently, #AUTHOR_TAGperformedagoodsurveyofdocumentcategorization;recentworkscanalsobefoundin #AUTHOR_TAG, #AUTHOR_TAG,and #AUTHOR_TAG.']","['Agoodstudycomparingdocumentcategorizationalgorithmscanbefoundin #TAUTHOR_TAG.', 'recently #AUTHOR_TAGagoodsurveyofdocumentcategorization;recentworkscanalsobefoundin #AUTHOR_TAG, #AUTHOR_TAG,and #AUTHOR_TAG.']","['Agoodstudycomparingdocumentcategorizationalgorithmscanbefoundin #TAUTHOR_TAG.', 'Morerecently, #AUTHOR_TAGhasperformedagoodsurveyofdocumentcategorization;recentworkscanalsobefoundin #AUTHOR_TAG, #AUTHOR_TAG,and #AUTHOR_TAG.']",0
"['InArabic,however,theuseofstemswillnotyieldsatisfactorycategorization.', 'ThisismainlyduetothefactthatArabicisanon-concatenativelanguage #TAUTHOR_TAG,andthatthestem/infixobtainedbysuppressionofinfixandprefixadd-onsisnotthesameforwordsderivedfromthesameorigincalledtheroot.', '', '', '']","['InArabic,however,theuseofstemswillnotyieldsatisfactorycategorization.', 'ThisismainlyduetothefactthatArabicisanon-concatenativelanguage #TAUTHOR_TAG,andthatthestem/infixobtainedbysuppressionofinfixandprefixadd-onsisnotthesameforwordsderivedfromthesameorigincalledtheroot.', '', '', '']","['InArabic,however,theuseofstemswillnotyieldsatisfactorycategorization.', 'ThisismainlyduetothefactthatArabicisanon-concatenativelanguage #TAUTHOR_TAG,andthatthestem/infixobtainedbysuppressionofinfixandprefixadd-onsisnotthesameforwordsderivedfromthesameorigincalledtheroot.', '', '', '']","['InArabic,however,theuseofstemswillnotyieldsatisfactorycategorization.', 'ThisismainlyduetothefactthatArabicisanon-concatenativelanguage #TAUTHOR_TAG,andthatthestem/infixobtainedbysuppressionofinfixandprefixadd-onsisnotthesameforwordsderivedfromthesameorigincalledtheroot.', '', '', '']",0
"['Featureselectiontechniqueshavebeenwidelyusedininformationretrievalasameansforcopingwiththelargenumberofwordsinadocument;aselectionismadetokeeponlythemorerelevantwords.', 'Variousfeatureselectiontechniqueshavebeenusedinautomatictextcategorization;theyincludedocumentfrequency(DF),informationgain(IG) #AUTHOR_TAG,principal #AUTHOR_TAG,andtheχ2statistic.', ' #TAUTHOR_TAGhasfoundstrongcorrelationsbetweenDF,IGandtheX2statisticforaterm.', '', '', '', '']","['Featureselectiontechniqueshavebeenwidelyusedininformationretrievalasameansforcopingwiththelargenumberofwordsinadocument;aselectionismadetokeeponlythemorerelevantwords.', 'Variousfeatureselectiontechniqueshavebeenusedinautomatictextcategorization;theyincludedocumentfrequency(DF),informationgain(IG) #AUTHOR_TAG,principal #AUTHOR_TAG,andtheχ2statistic.', ' #TAUTHOR_TAGhasfoundstrongcorrelationsbetweenDF,IGandtheX2statisticforaterm.', '', '', '', '']","['Featureselectiontechniqueshavebeenwidelyusedininformationretrievalasameansforcopingwiththelargenumberofwordsinadocument;aselectionismadetokeeponlythemorerelevantwords.', 'Variousfeatureselectiontechniqueshavebeenusedinautomatictextcategorization;theyincludedocumentfrequency(DF),informationgain(IG) #AUTHOR_TAG,principal #AUTHOR_TAG,andtheχ2statistic.', ' #TAUTHOR_TAGhasfoundstrongcorrelationsbetweenDF,IGandtheX2statisticforaterm.', '', '', '', '']","['Featureselectiontechniqueshavebeenwidelyusedininformationretrievalasameansforcopingwiththelargenumberofwordsinadocument;aselectionismadetokeeponlythemorerelevantwords.', 'Variousfeatureselectiontechniqueshavebeenusedinautomatictextcategorization;theyincludedocumentfrequency(DF),informationgain(IG) #AUTHOR_TAG,minimumdescriptionlengthprincipal #AUTHOR_TAG,andtheχ2statistic.', ' #TAUTHOR_TAGhasfoundstrongcorrelationsbetweenDF,IGandtheX2statisticforaterm.', '', '', '', '']",0
"['Agoodstudycomparingdocumentcategorizationalgorithmscanbefoundin #AUTHOR_TAG.', 'Morerecently, #TAUTHOR_TAGhasperformedagoodsurveyofdocumentcategorization;recentworkscanalsobefoundin #AUTHOR_TAG, #AUTHOR_TAG,and #AUTHOR_TAG.']","['Agoodstudycomparingdocumentcategorizationalgorithmscanbefoundin #AUTHOR_TAG.', 'Morerecently, #TAUTHOR_TAGhasperformedagoodsurveyofdocumentcategorization;recentworkscanalsobefoundin #AUTHOR_TAG, #AUTHOR_TAG,and #AUTHOR_TAG.']","['Agoodstudycomparingdocumentcategorizationalgorithmscanbefoundin #AUTHOR_TAG.', 'Morerecently, #TAUTHOR_TAGhasperformedagoodsurveyofdocumentcategorization;recentworkscanalsobefoundin #AUTHOR_TAG, #AUTHOR_TAG,and #AUTHOR_TAG.']","['Agoodstudycomparingdocumentcategorizationalgorithmscanbefoundin #AUTHOR_TAG.', 'Morerecently, #TAUTHOR_TAGhasperformedagoodsurveyofdocumentcategorization;recentworkscanalsobefoundin #AUTHOR_TAG, #AUTHOR_TAG,and #AUTHOR_TAG.']",0
"['relevantretrie', '', 'text(orcat', '', 'informationandroutingclusteringofrelateddocuments,andtheclassificationofdocumentsintopre-specifiedsubjectthemes.', 'Automatictextcategorizationhasbeenusedinsearchengines,digitallibrarysystems,anddocumentmanagementsystems #TAUTHOR_TAG.', 'Suchapplicationshaveincludedelectronicemailfiltering,newsgroupsclassification,andsurveydatagrouping.', '', '']","['relevantretrieval', '', 'text(orattempts', '', 'informationandrouting,clusteringofrelateddocuments,andtheclassificationofdocumentsintopre-specifiedsubjectthemes.', 'Automatictextcategorizationhasbeenusedinsearchengines,digitallibrarysystems,anddocumentmanagementsystems #TAUTHOR_TAG.', 'Suchapplicationshaveincludedelectronicemailfiltering,newsgroupsclassification,andsurveydatagrouping.', '', '']","['relevantinformationretrieval', '', 'Automatictext', '', 'androuting,clusteringofrelateddocuments,andtheclassificationofdocumentsintopre-specifiedsubjectthemes.', 'Automatictextcategorizationhasbeenusedinsearchengines,digitallibrarysystems,anddocumentmanagementsystems #TAUTHOR_TAG.', 'Suchapplicationshaveincludedelectronicemailfiltering,newsgroupsclassification,andsurveydatagrouping.', '', '']","['', '', '', '', '', 'Automatictextcategorizationhasbeenusedinsearchengines,digitallibrarysystems,anddocumentmanagementsystems #TAUTHOR_TAG.', 'Suchapplicationshaveincludedelectronicemailfiltering,newsgroupsclassification,andsurveydatagrouping.', '', '']",0
"['Featureselectiontechniqueshavebeenwidelyusedininformationretrievalasameansforcopingwiththelargenumberofwordsinadocument;keep', '', '', '', 'thispaper,weuseTF-IDF(akindofaugmentedDF)asafeatureselectioncriterion,inordertoensureresultsarecomparablewiththosein #TAUTHOR_TAG.', 'TF(termfrequency-inversedocumentfrequency)isoneofthewidelyusedfeatureselectiontechniquesininformationretrieval #AUTHOR_TAG.', 'asuringtheimportanceofawordinadocumentwithinacollection,soprovetherecall.']","['Featureselectiontechniqueshavebeenwidelyusedininformationretrievalasameansforcopingwiththelargenumberofwordsinadocument;keep', '', '', '', 'thispaper,weuseTF-IDF(akindofaugmentedDF)asafeatureselectioncriterion,inordertoensureresultsarecomparablewiththosein #TAUTHOR_TAG.', '(termfrequency-inversedocumentfrequency)isoneofthewidelyusedfeatureselectiontechniquesininformationretrieval #AUTHOR_TAG.', 'measuringtheimportanceofawordinadocumentwithinacollection,soimprovetherecalldocuments.']","['Featureselectiontechniqueshavebeenwidelyusedininformationretrievalasameansforcopingwiththelargenumberofwordsinadocument;keeponly', '', '', '', 'thispaper,weuseTF-IDF(akindofaugmentedDF)asafeatureselectioncriterion,inordertoensureresultsarecomparablewiththosein #TAUTHOR_TAG.', 'TF(termfrequency-inversedocumentfrequency)isoneofthewidelyusedfeatureselectiontechniquesininformationretrieval #AUTHOR_TAG.', 'asuringtheimportanceofawordinadocumentwithinacollection,soprovetherecall.']","['Featureselectiontechniqueshavebeenwidelyusedininformationretrievalasameansforcopingwiththelargenumberofwordsinadocument;aselectionismadetokeeponlythemorerelevantwords.', '', '', '', 'Inthispaper,weuseTF-IDF(akindofaugmentedDF)asafeatureselectioncriterion,inordertoensureresultsarecomparablewiththosein #TAUTHOR_TAG.', 'TF-IDF(termfrequency-inversedocumentfrequency)isoneofthewidelyusedfeatureselectiontechniquesininformationretrieval #AUTHOR_TAG.', '']",1
"['WhiletheTFmeasurementconcernstheimportanceofaterminagivendocument,IDFseekstomeasuretherelativeanceatermacollection.', 'Theimportanceofeachtermisassumedtobeinverselyproportionaltothenumberofdocumentsthatcontainthatterm.', 'TFisgivenbyTFD,t,anditdenotesoftermtindocumentD.givenby #TAUTHOR_TAGproposedthecombinationofTFandIDFasweightingschemes,andithasbeenshownthattheirproductgavebetterperformance.', 'Thus,theweightofeachterm/rootinadocumentisgivenbywD,t=TFD,t*IDFt.']","['WhiletheTFmeasurementconcernstheimportanceofaterminagivendocument,IDFseekstomeasuretherelativeimportanceatermacollectiondocuments.', 'Theimportanceofeachtermisassumedtobeinverselyproportionaltothenumberofdocumentsthatcontainthatterm.', 'TFisgivenbyTFD,t,anditdenotesoftermtindocumentD.givenby #TAUTHOR_TAGproposedthecombinationofTFandIDFasweightingschemes,andithasbeenshownthattheirproductgavebetterperformance.', 'Thus,theweightofeachterm/rootinadocumentisgivenbywD,t=TFD,t*IDFt.']","['WhiletheTFmeasurementconcernstheimportanceofaterminagivendocument,IDFseekstomeasuretherelativeimportanceatermacollection.', 'Theimportanceofeachtermisassumedtobeinverselyproportionaltothenumberofdocumentsthatcontainthatterm.', 'TFisgivenbyTFD,t,anditdenotesoftermtindocumentD.IDFisgivenbyproposedthecombinationofTFandIDFasweightingschemes,andithasbeenshownthattheirproductgavebetterperformance.', 'Thus,theweightofeachterm/rootinadocumentisgivenbywD,t=TFD,t*IDFt.']","['WhiletheTFmeasurementconcernstheimportanceofaterminagivendocument,IDFseekstomeasuretherelativeimportanceofaterminacollectionofdocuments.', 'Theimportanceofeachtermisassumedtobeinverselyproportionaltothenumberofdocumentsthatcontainthatterm.', '', 'Thus,theweightofeachterm/rootinadocumentisgivenbywD,t=TFD,t*IDFt.']",4
"['Featureselectiontechniqueshavebeenwidelyusedininformationretrievalasameansforcopingwiththelargenumberofwordsinadocument;aselectionismadetokeeponlythemorerelevantwords.', 'Variousfeatureselectiontechniqueshavebeenusedinautomatictextcategorization;theyincludedocumentfrequency(DF),informationgain(IG) #AUTHOR_TAG,minimumdescriptionlengthprincipal #TAUTHOR_TAG,andtheX2statistic.', '', '', '', '', '']","['Featureselectiontechniqueshavebeenwidelyusedininformationretrievalasameansforcopingwiththelargenumberofwordsinadocument;aselectionismadetokeeponlythemorerelevantwords.', 'Variousfeatureselectiontechniqueshavebeenusedinautomatictextcategorization;theyincludedocumentfrequency(DF),informationgain(IG) #AUTHOR_TAG,minimumdescriptionlengthprincipal #TAUTHOR_TAG,andtheX2statistic.', '', '', '', '', '']","['Featureselectiontechniqueshavebeenwidelyusedininformationretrievalasameansforcopingwiththelargenumberofwordsinadocument;aselectionismadetokeeponlythemorerelevantwords.', 'Variousfeatureselectiontechniqueshavebeenusedinautomatictextcategorization;theyincludedocumentfrequency(DF),informationgain(IG) #AUTHOR_TAG,minimumdescriptionlengthprincipal #TAUTHOR_TAG,andtheX2statistic.', '', '', '', '', '']","['Featureselectiontechniqueshavebeenwidelyusedininformationretrievalasameansforcopingwiththelargenumberofwordsinadocument;aselectionismadetokeeponlythemorerelevantwords.', 'Variousfeatureselectiontechniqueshavebeenusedinautomatictextcategorization;theyincludedocumentfrequency(DF),informationgain(IG) #AUTHOR_TAG,minimumdescriptionlengthprincipal #TAUTHOR_TAG,andtheX2statistic.', '', '', '', '', '']",0
"['Manymachinelearningalgorithmshavebeenappliedformanyyearstotextcategorization.', 'includedecisiontreelearningandBayesianlearning,nearestneighborlearning,andartificialneuralnetworks,earlysuchworksmaybefoundin #TAUTHOR_TAG, #AUTHOR_TAGand #AUTHOR_TAG,respectively.']","['Manymachinelearningalgorithmshavebeenappliedformanyyearstotextcategorization.', 'includedecisiontreelearningandBayesianlearning,nearestneighborlearning,andartificialneuralnetworks,earlysuchworksmaybefoundin #TAUTHOR_TAG, #AUTHOR_TAGand #AUTHOR_TAG,respectively.']","['Manymachinelearningalgorithmshavebeenappliedformanyyearstotextcategorization.', 'includedecisiontreelearningandBayesianlearning,nearestneighborlearning,andartificialneuralnetworks,earlysuchworksmaybefoundin #TAUTHOR_TAG, #AUTHOR_TAGand #AUTHOR_TAG,respectively.']","['Manymachinelearningalgorithmshavebeenappliedformanyyearstotextcategorization.', 'includedecisiontreelearningandBayesianlearning,nearestneighborlearning,andartificialneuralnetworks,earlysuchworksmaybefoundin #TAUTHOR_TAG, #AUTHOR_TAGand #AUTHOR_TAG,respectively.']",0
"['Featureselectiontechniqueshavebeenwidelyusedininformationretrievalasameansforcopingwiththelargenumberofwordsinadocument;', '', '', '', 'TF-IDensureresultsarecomparablewiththosein #AUTHOR_TAG.', 'TF-IDF(termfrequency-inversedocumentfrequency)isoneofthewidelyusedfeatureselectiontechniquesininformationretrieval #TAUTHOR_TAG.', 'Specificitisusedasformeasuringtheimportanceofawordinadocumentwithinacollection,soastoimprovetherecallandtheprecisionoftheretrieveddocuments.']","['Featureselectiontechniqueshavebeenwidelyusedininformationretrievalasameansforcopingwiththelargenumberofwordsinadocument;', '', '', '', 'TF-IDFensureresultsarecomparablewiththosein #AUTHOR_TAG.', 'TF-IDF(termfrequency-inversedocumentfrequency)isoneofthewidelyusedfeatureselectiontechniquesininformationretrieval #TAUTHOR_TAG.', 'itisusedasformeasuringtheimportanceofawordinadocumentwithinacollection,soastoimprovetherecallandtheprecisionoftheretrieveddocuments.']","['Featureselectiontechniqueshavebeenwidelyusedininformationretrievalasameansforcopingwiththelargenumberofwordsinadocument;', '', '', '', 'TF-IDensureresultsarecomparablewiththosein #AUTHOR_TAG.', 'TF-IDF(termfrequency-inversedocumentfrequency)isoneofthewidelyusedfeatureselectiontechniquesininformationretrieval #TAUTHOR_TAG.', 'Specificitisusedasformeasuringtheimportanceofawordinadocumentwithinacollection,soastoimprovetherecallandtheprecisionoftheretrieveddocuments.']","['Featureselectiontechniqueshavebeenwidelyusedininformationretrievalasameansforcopingwiththelargenumberofwordsinadocument;aselectionismadetokeeponlythemorerelevantwords.', '', '', '', '', 'TF-IDF(termfrequency-inversedocumentfrequency)isoneofthewidelyusedfeatureselectiontechniquesininformationretrieval #TAUTHOR_TAG.', 'Specifically,itisusedasametricformeasuringtheimportanceofawordinadocumentwithinacollection,soastoimprovetherecallandtheprecisionoftheretrieveddocuments.']",0
"['Agoodstudycomparingdocumentcategorizationalgorithmscanbefoundin #AUTHOR_TAG.', 'Morerecently, #AUTHOR_TAGhasperformedagoodsurveyofdocumentcategorization;recentworkscanalsobefoundin #TAUTHOR_TAG, #AUTHOR_TAG,and #AUTHOR_TAG.']","['Agoodstudycomparingdocumentcategorizationalgorithmscanbefoundin #AUTHOR_TAG.', 'Morerecently, #AUTHOR_TAGhasperformedagoodsurveyofdocumentcategorization;recentworkscanalsobefoundin #TAUTHOR_TAG, #AUTHOR_TAG,and #AUTHOR_TAG.']","['Agoodstudycomparingdocumentcategorizationalgorithmscanbefoundin #AUTHOR_TAG.', 'Morerecently, #AUTHOR_TAGhasperformedagoodsurveyofdocumentcategorization;recentworkscanalsobefoundin #TAUTHOR_TAG, #AUTHOR_TAG,and #AUTHOR_TAG.']","['Agoodstudycomparingdocumentcategorizationalgorithmscanbefoundin #AUTHOR_TAG.', 'Morerecently, #AUTHOR_TAGhasperformedagoodsurveyofdocumentcategorization;recentworkscanalsobefoundin #TAUTHOR_TAG, #AUTHOR_TAG,and #AUTHOR_TAG.']",0
"['ThebulkofthetextcategorizationworkhasbeendevotedtocopewithautomaticcategorizationofEnglishandLatincharacterdocuments.', 'Forexample, #TAUTHOR_TAGdiscussestheevaluationoftwodifferenttextcategorizationstrategieswithseveralvariationsoftheirfeaturespaces.']","['ThebulkofthetextcategorizationworkhasbeendevotedtocopewithautomaticcategorizationofEnglishandLatincharacterdocuments.', 'Forexample, #TAUTHOR_TAGdiscussestheevaluationoftwodifferenttextcategorizationstrategieswithseveralvariationsoftheirfeaturespaces.']","['ThebulkofthetextcategorizationworkhasbeendevotedtocopewithautomaticcategorizationofEnglishandLatincharacterdocuments.', 'Forexample, #TAUTHOR_TAGdiscussestheevaluationoftwodifferenttextcategorizationstrategieswithseveralvariationsoftheirfeaturespaces.']","['ThebulkofthetextcategorizationworkhasbeendevotedtocopewithautomaticcategorizationofEnglishandLatincharacterdocuments.', 'Forexample, #TAUTHOR_TAGdiscussestheevaluationoftwodifferenttextcategorizationstrategieswithseveralvariationsoftheirfeaturespaces.']",0
"['Ontheotherhand,otherworkhasbeencarriedoutinordertoacquirecollocations.', 'Mostoftheseendeavourshavefocusedonpurelystatisticalacquisitiontechniques #AUTHOR_TAG,onlinguisiticacquisition(bytheuseofPart-of-Speechfiltershand-craftedbyalinguist) #AUTHOR_TAGor,morefrequently,onacombinationofthetwo #TAUTHOR_TAG,forexample).', 'worthnotingthatalthoughthesetechniquesareabletoidentifyN-Vpairs,theydonotspecifytherelationshipbetweenNandV,noraretheycapableoffocusingonasubsetofN-Vpairs.', '']","['Ontheotherhand,otherworkhasbeencarriedoutinordertoacquirecollocations.', 'Mostoftheseendeavourshavefocusedonpurelystatisticalacquisitiontechniques #AUTHOR_TAG,onlinguisiticacquisition(bytheuseofPart-of-Speechfiltershand-craftedbyalinguist) #AUTHOR_TAGor,morefrequently,onacombinationofthetwo #TAUTHOR_TAG,forexample).', 'worthnotingthatalthoughthesetechniquesareabletoidentifyN-Vpairs,theydonotspecifytherelationshipbetweenNandV,noraretheycapableoffocusingonasubsetofN-Vpairs.', '']","['Ontheotherhand,otherworkhasbeencarriedoutinordertoacquirecollocations.', 'Mostoftheseendeavourshavefocusedonpurelystatisticalacquisitiontechniques #AUTHOR_TAG,onlinguisiticacquisition(bytheuseofPart-of-Speechfiltershand-craftedbyalinguist) #AUTHOR_TAGor,morefrequently,onacombinationofthetwo #TAUTHOR_TAG,forexample).', 'worthnotingthatalthoughthesetechniquesareabletoidentifyN-Vpairs,theydonotspecifytherelationshipbetweenNandV,noraretheycapableoffocusingonasubsetofN-Vpairs.', '']","['Ontheotherhand,otherworkhasbeencarriedoutinordertoacquirecollocations.', 'Mostoftheseendeavourshavefocusedonpurelystatisticalacquisitiontechniques #AUTHOR_TAG,onlinguisiticacquisition(bytheuseofPart-of-Speechfiltershand-craftedbyalinguist) #AUTHOR_TAGor,morefrequently,onacombinationofthetwo #TAUTHOR_TAG,forexample).', 'ItisworthnotingthatalthoughthesetechniquesareabletoidentifyN-Vpairs,theydonotspecifytherelationshipbetweenNandV,noraretheycapableoffocusingonasubsetofN-Vpairs.', '']",1
"['testsetwefocusedourattentionontendomain-specificconfiguration', '', 'ThetenmostspecificnounshavebeenproducedbycomparingourcorpusofcomputingtotheFrenchcorpusLeMonde,composedofnewspaperarticles #TAUTHOR_TAG.', '', '']","['testset,wefocusedourattentionontendomain-specificconfiguration,', '', 'ThetenmostspecificnounshavebeenproducedbycomparingourcorpusofcomputingtotheFrenchcorpusLeMonde,composedofnewspaperarticles #TAUTHOR_TAG.', '', '']","['thistestset,wehavefocusedourattentionon', '', 'ThetenmostspecificnounshavebeenproducedbycomparingourcorpusofcomputingtotheFrenchcorpusLeMonde,composedofnewspaperarticles #TAUTHOR_TAG.', '', '']","['', '', 'ThetenmostspecificnounshavebeenproducedbycomparingourcorpusofcomputingtotheFrenchcorpusLeMonde,composedofnewspaperarticles #TAUTHOR_TAG.', '', '']",5
