unique_id,citing_id,citing_title,cited_title,cited_authors,section_title,cited_abstract,citation_context,cite_context_paragraph,citation_class_label,dynamic_contexts_combined
CC398,J03-3004,wEBMT: Developing and Validating an Example-Based Machine Translation System Using the World Wide Web,subsentential exploitation of translation memories,"['Michel Simard', 'Philippe Langlais']",introduction,Laboratoire de recherche appliquee en linguistique informatique (RALI) Departement d&apos;Informatique et recherche operationnelle Universite de Montrea,"More recently , #AUTHOR_TAG have proposed the exploitation of TMs at a subsentential level , while Carl , Way , and Sch Â¨ aler ( 2002 ) and Sch Â¨ aler , Way , and Carl ( 2003 , pages 108 -- 109 ) describe how phrasal lexicons might come to occupy a central place in a future hybrid integrated translation environment .","['More recently , #AUTHOR_TAG have proposed the exploitation of TMs at a subsentential level , while Carl , Way , and Sch Â¨ aler ( 2002 ) and Sch Â¨ aler , Way , and Carl ( 2003 , pages 108 -- 109 ) describe how phrasal lexicons might come to occupy a central place in a future hybrid integrated translation environment .', 'This, they suggest, may result in a paradigm shift from TM to EBMT via the phrasal lexicon: Translators are on the whole wary of MT technology, but once subsentential alignment is enabled, translators will become aware of the benefits to be gained from _source, target_ phrasal segments, and from there they suggest that �it is a reasonably short step to enabling an automated solution via the recombination element of EBMT systems such as those described in [Carl and Way 2003].�']",0,"['More recently , #AUTHOR_TAG have proposed the exploitation of TMs at a subsentential level , while Carl , Way , and Sch Â¨ aler ( 2002 ) and Sch Â¨ aler , Way , and Carl ( 2003 , pages 108 -- 109 ) describe how phrasal lexicons might come to occupy a central place in a future hybrid integrated translation environment .']"
CC399,J03-3004,wEBMT: Developing and Validating an Example-Based Machine Translation System Using the World Wide Web,further experiments in bilingual text alignment,['Harold Somers'],introduction,"We describe and experimentally evaluate an alternative algorithm for aligning and extracting vocabulary from parallel texts using recency vectors and a similarity measure based on Levenshtein distance. The work is largely inspired by Fung and McKeown 's DK-vec, though we use a simpler algorithm. The technique is tested on two sets of parallel corpora involving English, French, German, Dutch, Spanish, and Japanese. We attempt to evaluate the importance of parameters such as frequency of words chosen as candidates, the effect of different language pairings, and differences between the two corpora.",#AUTHOR_TAG replicates the work of Fung and McKeown with different language pairs using the simpler metric of Levenshtein distance .,"['All EBMT systems, from the initial proposal by Nagao (1984) to the recent collection of Carl and Way (2003), are premised on the availability of subsentential alignments derived from the input bitext.', 'There is a wealth of literature on trying to establish subsentential translations from a bilingual corpus. 3', ' Kay and Röscheisen (1993) attempt to extract a bilingual dictionary using a hybrid method of sentence and word alignment on the assumption that the source, target words have a similar distribution.', 'Fung and McKeown (1997) attempt to translate technical terms using word relation matrices, although the resource from which such relations are derived is a pair of nonparallel corpora.', '#AUTHOR_TAG replicates the work of Fung and McKeown with different language pairs using the simpler metric of Levenshtein distance .', 'Boutsis and Piperidis (1998) use a tagged parallel corpus to extract translationally equivalent English-Greek clauses on the basis of word occurrence and co-occurrence probabilities.', 'The respective lengths of the putative alignments in terms of characters is also an important factor.', 'Ahrenberg, Andersson, and Merkel (2002) observe that for less widely spoken languages, the relative lack of linguistic tools and resources has forced developers of word alignment tools for such languages to use shallow processing and basic statistical approaches to word linking.', 'Accordingly, they generate lexical correspondences by means of co-occurrence measures and string similarity metrics.', 'More specifically, the notion of the phrasal lexicon (used first by Becker 1975) has been used successfully in a number of areas:']",0,"['There is a wealth of literature on trying to establish subsentential translations from a bilingual corpus. 3', ' Kay and Roscheisen (1993) attempt to extract a bilingual dictionary using a hybrid method of sentence and word alignment on the assumption that the source, target words have a similar distribution.', 'Fung and McKeown (1997) attempt to translate technical terms using word relation matrices, although the resource from which such relations are derived is a pair of nonparallel corpora.', '#AUTHOR_TAG replicates the work of Fung and McKeown with different language pairs using the simpler metric of Levenshtein distance .', 'Boutsis and Piperidis (1998) use a tagged parallel corpus to extract translationally equivalent English-Greek clauses on the basis of word occurrence and co-occurrence probabilities.', 'Ahrenberg, Andersson, and Merkel (2002) observe that for less widely spoken languages, the relative lack of linguistic tools and resources has forced developers of word alignment tools for such languages to use shallow processing and basic statistical approaches to word linking.']"
CC400,J03-3004,wEBMT: Developing and Validating an Example-Based Machine Translation System Using the World Wide Web,a psycholinguistic approach to corpusbased machine translation,['Patrick Juola'],introduction,,"#AUTHOR_TAG , 1997 ) assumes that words ending in - ed are verbs .","['#AUTHOR_TAG , 1997 ) assumes that words ending in - ed are verbs .', 'However, given that verbs are not a closed class, in our approach we do not mark chunks beginning with a verb with any marker category.', 'Instead, we take advantage of the fact that the initial phrasal chunks correspond to rule right-hand sides.', 'That is, for a rule in the Penn Treebank VP −→ VBG, NP, PP, we are certain (if the annotators have done their job correctly) that the first word in each of the strings corresponding to this right-hand side is a VBG, that is, a present participle.', 'Given this information, in such cases we tag such words with the <LEX> tag.', 'Taking expanding the board to 14 members −→ augmente le conseilà 14 membres as an example, we extract the chunks in ( 24 We ignore here the trivially true lexical chunk ""<QUANT> 14 : 14.""']",1,"['#AUTHOR_TAG , 1997 ) assumes that words ending in - ed are verbs .', 'Instead, we take advantage of the fact that the initial phrasal chunks correspond to rule right-hand sides.']"
CC401,J03-3004,wEBMT: Developing and Validating an Example-Based Machine Translation System Using the World Wide Web,the weighted majority algorithm,"['Nick Littlestone', 'Manfred Warmuth']",introduction,"AbstractWe study the construction of prediction algorithms in a situation in which a learner faces a sequence of trials, with a prediction to be made in each, and the goal of the learner is to make few mistakes. We are interested in the case where the learner has reason to believe that one of some pool of known algorithms will perform well, but the learner does not know which one. A simple and effective method, based on weighted voting, is introduced for constructing a compound algorithm in such a circumstance. We call this method the Weighted Majority Algorithm. We show that this algorithm is robust in the presence of errors in the data. We discuss various versions of the Weighted Majority Algorithm and prove mistake bounds for them that are closely related to the mistake bounds of the best algorithms of the pool. For example, given a sequence of trials, if there is an algorithm in the pool A that makes at most m mistakes then the Weighted Majority Algorithm will make at most c(log |A| + m) mistakes on that sequence, where c is fixed constant","We have yet to import such a constraint into our model , but we plan to do so in the near future using the weighted majority algorithm ( #AUTHOR_TAG ) .","['When translated phrases have been retrieved for each chunk of the input string, they must then be combined to produce an output string.', 'In order to calculate a ranking for each TL sentence produced, we multiply the weights of each chunk used in its construction.', 'Note that this ensures that greater importance is attributed to longer chunks, as is usual in most EBMT systems (cf.', 'Sato and Nagao 1990;Veale and Way 1997;Carl 1999). 7', 's an example, consider the translation into French of the house collapsed.', 'Assume the conditional probabilities in ( 33  These mistranslations are all caused by boundary friction.', 'Each of the translations in ( 37) and ( 38) would be output with an associated weight and ranked by the system.', 'We would like to incorporate into our model a procedure whereby translation chunks extracted from the phrasal and marker lexicons are more highly regarded than those constructed by inserting words from the word-level lexicon into generalized marker chunks.', 'That is, we want to allocate a larger portion of the probability space to the phrasal and marker lexicons than to the generalized or wordlevel lexicons.', 'We have yet to import such a constraint into our model , but we plan to do so in the near future using the weighted majority algorithm ( #AUTHOR_TAG ) .']",3,"['We have yet to import such a constraint into our model , but we plan to do so in the near future using the weighted majority algorithm ( #AUTHOR_TAG ) .']"
CC402,J03-3004,wEBMT: Developing and Validating an Example-Based Machine Translation System Using the World Wide Web,gaijin a bootstrapping templatedriven approach to examplebased machine translation,"['Tony Veale', 'Andy Way']",introduction,,"Note that this ensures that greater importance is attributed to longer chunks , as is usual in most EBMT systems ( cfXXX Sato and Nagao 1990 ; #AUTHOR_TAG ; Carl 1999 ) .7","['When translated phrases have been retrieved for each chunk of the input string, they must then be combined to produce an output string.', 'In order to calculate a ranking for each TL sentence produced, we multiply the weights of each chunk used in its construction.', 'Note that this ensures that greater importance is attributed to longer chunks , as is usual in most EBMT systems ( cfXXX Sato and Nagao 1990 ; #AUTHOR_TAG ; Carl 1999 ) .7']",0,"['When translated phrases have been retrieved for each chunk of the input string, they must then be combined to produce an output string.', 'Note that this ensures that greater importance is attributed to longer chunks , as is usual in most EBMT systems ( cfXXX Sato and Nagao 1990 ; #AUTHOR_TAG ; Carl 1999 ) .7']"
CC403,J03-3004,wEBMT: Developing and Validating an Example-Based Machine Translation System Using the World Wide Web,the world wide web as a resource for examplebased machine translation tasks,['Gregory Grefenstette'],experiments,"The WWW is two orders of magnitude larger than the largest corpora. Although noisy, web text presents language as it is used, and statistics derived from the Web can have practical uses in many NLP applications. For this reason, the WWW should be seen and studied as any other computationally available linguistic resource. In this article, we illustrate this by showing that an Example-Based approach to lexical choice for machine translation can use the Web as an adequate and free resource.","However , rather than output this wrong translation directly , we use a post hoc validation and ( if required ) correction process based on #AUTHOR_TAG .","['The problem of boundary friction is clearly visible here: We have inserted a feminine singular determiner into a chunk that was generalized from a masculine plural NP.', 'However , rather than output this wrong translation directly , we use a post hoc validation and ( if required ) correction process based on #AUTHOR_TAG .', 'Grefenstette shows that the Web can be used as a filter on translation quality simply by searching for competing translation candidates and selecting the one that is found most often.', 'Rather than search for competing candidates, we select the ""best"" translation and have its morphological variants searched for on-line.', ""In the example above, namely, the personal computers, we search for les ordinateurs personnels versus the wrong alternatives le/la/l'ordinateurs personnels."", 'Interestingly, using Lycos, and setting the search language to French, the correct form les ordinateurs personnels is uniquely preferred over the other alternatives, as it is found 2,454 times, whereas the others are not found at all.', 'In this case, this translation overrides the highest-ranked translation (50) and is output as the final translation.', 'In fact, in checking the translations obtained for NPs using system combination ABC, we noted that 251 NPs out of the test set of 500 could be improved.', 'Of these 251, 207 (82.5%) were improved post hoc via the Web, with no improvement for the remaining 43 cases.', 'We consider this to be quite a significant result.']",5,"['However , rather than output this wrong translation directly , we use a post hoc validation and ( if required ) correction process based on #AUTHOR_TAG .', 'Grefenstette shows that the Web can be used as a filter on translation quality simply by searching for competing translation candidates and selecting the one that is found most often.', 'Rather than search for competing candidates, we select the ""best"" translation and have its morphological variants searched for on-line.', 'Of these 251, 207 (82.5%) were improved post hoc via the Web, with no improvement for the remaining 43 cases.']"
CC404,J03-3004,wEBMT: Developing and Validating an Example-Based Machine Translation System Using the World Wide Web,a psycholinguistic approach to corpusbased machine translation,['Patrick Juola'],introduction,,"#AUTHOR_TAG , 1997 ) conducts some small experiments using his METLA system to show the viability of this approach for English â > French and English â > Urdu .","['Given that the marker hypothesis is arguably universal, it is clear that benefits may accrue by using it to facilitate subsentential alignment of source, target chunks.', '#AUTHOR_TAG , 1997 ) conducts some small experiments using his METLA system to show the viability of this approach for English â\x88\x92 > French and English â\x88\x92 > Urdu .', 'For the English −→ French language pair, Juola gives results of 61% correct translation when the system is tested on the training corpus, and 36% accuracy when it is evaluated with test data.', 'For English −→ Urdu, Juola (1997, page 213) notes that ""the system learned the original training corpus . . .', 'perfectly and could reproduce it without errors""; that is, it scored 100% accuracy when tested against the training corpus.', 'On novel test sentences, he gives results of 72% correct translation.', 'In their Gaijin system, Veale and Way (1997) give a result of 63% accurate translations obtained for English −→ German on a test set of 791 sentences from CorelDRAW manuals.']",0,"['#AUTHOR_TAG , 1997 ) conducts some small experiments using his METLA system to show the viability of this approach for English â\x88\x92 > French and English â\x88\x92 > Urdu .', 'For English -- Urdu, Juola (1997, page 213) notes that ""the system learned the original training corpus . . .', 'On novel test sentences, he gives results of 72% correct translation.', 'In their Gaijin system, Veale and Way (1997) give a result of 63% accurate translations obtained for English -- German on a test set of 791 sentences from CorelDRAW manuals.']"
CC405,J03-3004,wEBMT: Developing and Validating an Example-Based Machine Translation System Using the World Wide Web,a psycholinguistic approach to corpusbased machine translation,['Patrick Juola'],introduction,,"â¢ language learning ( Green 1979 ; Mori and Moeser 1983 ; Morgan , Meier , and Newport 1989 ) â¢ monolingual grammar induction ( Juola 1998 ) â¢ grammar optimization ( #AUTHOR_TAG ) â¢ insights into universal grammar ( Juola 1998 ) â¢ machine translation ( Juola 1994 , 1997 ; Veale and Way 1997 ; Gough , Way , and Hearne 2002 )","['â\x80¢ language learning ( Green 1979 ; Mori and Moeser 1983 ; Morgan , Meier , and Newport 1989 ) â\x80¢ monolingual grammar induction ( Juola 1998 ) â\x80¢ grammar optimization ( #AUTHOR_TAG ) â\x80¢ insights into universal grammar ( Juola 1998 ) â\x80¢ machine translation ( Juola 1994 , 1997 ; Veale and Way 1997 ; Gough , Way , and Hearne 2002 )']",0,"['â\x80¢ language learning ( Green 1979 ; Mori and Moeser 1983 ; Morgan , Meier , and Newport 1989 ) â\x80¢ monolingual grammar induction ( Juola 1998 ) â\x80¢ grammar optimization ( #AUTHOR_TAG ) â\x80¢ insights into universal grammar ( Juola 1998 ) â\x80¢ machine translation ( Juola 1994 , 1997 ; Veale and Way 1997 ; Gough , Way , and Hearne 2002 )']"
CC406,J03-3004,wEBMT: Developing and Validating an Example-Based Machine Translation System Using the World Wide Web,examplebased incremental synchronous interpretation,['Hans-Ulrich Block'],introduction,"This article describes a new approach to example based incremental translation for automatic interpretation systems developed in Verbmobil. The translation module is completely learned from a bilingual corpus. The training phase combines statistical word alignment with precomputation of translation ""chunks"" and contextual clustering of syntactic equivalence classes (word classes). The system gives incremental output for every piece of input being it words or sequences of words. It thus tries to mimic the behaviour of a human synchronous interpreter. If a larger context leads to the need for reformulation the system utters a correction marker like I mean, and restarts the output from the starting position of the reformulation. The system is currently effective for German = English. German = Chinese and German a Japanese are under construction. In the Verbmobil evaluation, this approach reached 79% of approximately correct translations on speech recognition output.","In a final processing stage , we generalize over the marker lexicon following a process found in #AUTHOR_TAG .","['In a final processing stage , we generalize over the marker lexicon following a process found in #AUTHOR_TAG .', ""In Block's approach, word alignments are assigned probabilities by means of a statistical word alignment tool."", 'In a subsequent stage, chunk pairs are extracted, which are then generalized to produce a set of translation templates for each source, target segment.']",5,"['In a final processing stage , we generalize over the marker lexicon following a process found in #AUTHOR_TAG .', ""In Block's approach, word alignments are assigned probabilities by means of a statistical word alignment tool.""]"
CC407,J03-3004,wEBMT: Developing and Validating an Example-Based Machine Translation System Using the World Wide Web,examplebased incremental synchronous interpretation,['Hans-Ulrich Block'],introduction,"This article describes a new approach to example based incremental translation for automatic interpretation systems developed in Verbmobil. The translation module is completely learned from a bilingual corpus. The training phase combines statistical word alignment with precomputation of translation ""chunks"" and contextual clustering of syntactic equivalence classes (word classes). The system gives incremental output for every piece of input being it words or sequences of words. It thus tries to mimic the behaviour of a human synchronous interpreter. If a larger context leads to the need for reformulation the system utters a correction marker like I mean, and restarts the output from the starting position of the reformulation. The system is currently effective for German = English. German = Chinese and German a Japanese are under construction. In the Verbmobil evaluation, this approach reached 79% of approximately correct translations on speech recognition output.","Following construction of the marker lexicon , the ( source , target ) chunks are generalized further using a methodology based on #AUTHOR_TAG to permit a limited form of insertion in the translation process .","['• language learning (Green 1979;Mori and Moeser 1983;Morgan, Meier, and Newport 1989) • monolingual grammar induction (Juola 1998) • grammar optimization (Juola 1994) • insights into universal grammar (Juola 1998) • machine translation (Juola 1994(Juola , 1997Veale and Way 1997;Gough, Way, and Hearne 2002) With respect to translation, a potential problem in using the marker hypothesis is that some languages do not have marker words such as articles, for instance.', ""Green's (1979) work showed that artificial languages, both with and without specific marker words, may be learned more accurately and quickly if such psycholinguistic cues exist."", 'The research of Mori and Moeser (1983) showed a similar effect due to case marking on pseudowords in such artificial languages, and Morgan, Meier, and Newport (1989) demonstrated that languages that do not permit pronouns as substitutes for phrases also provide evidence in favor of the marker hypothesis.', 'Juola\'s (1994Juola\'s ( , 1998 work on grammar optimization and induction shows that context-free grammars can be converted to ""marker-normal form.""', 'However, marker-normal form grammars cannot capture the sorts of regularities demonstrated for languages that do not have a oneto-one mapping between a terminal symbol and a word.', 'Nevertheless, Juola (1998, page 23) observes that ""a slightly more general mapping, where two adjacent terminal symbols can be merged into a single lexical item (for example, a word and its case-marking), can capture this sort of result quite handily.""', 'Work using the marker hypothesis for MT adapts this monolingual mapping for pairs of languages: It is reasonably straightforward to map an English determiner-noun sequence onto a Japanese noun-case marker segment, once one has identified the sets of marker tags in the languages to be translated.', 'Following construction of the marker lexicon , the ( source , target ) chunks are generalized further using a methodology based on #AUTHOR_TAG to permit a limited form of insertion in the translation process .', 'As a byproduct of the chosen methodology, we also derive a standard ""word-level"" translation lexicon.', 'These various resources render the set of original translation pairs far more useful in deriving translations of previously unseen input.']",5,"['* language learning (Green 1979;Mori and Moeser 1983;Morgan, Meier, and Newport 1989) * monolingual grammar induction (Juola 1998) * grammar optimization (Juola 1994) * insights into universal grammar (Juola 1998) * machine translation (Juola 1994(Juola , 1997Veale and Way 1997;Gough, Way, and Hearne 2002) With respect to translation, a potential problem in using the marker hypothesis is that some languages do not have marker words such as articles, for instance.', ""Green's (1979) work showed that artificial languages, both with and without specific marker words, may be learned more accurately and quickly if such psycholinguistic cues exist."", 'Juola\'s (1994Juola\'s ( , 1998 work on grammar optimization and induction shows that context-free grammars can be converted to ""marker-normal form.""', 'However, marker-normal form grammars cannot capture the sorts of regularities demonstrated for languages that do not have a oneto-one mapping between a terminal symbol and a word.', 'Nevertheless, Juola (1998, page 23) observes that ""a slightly more general mapping, where two adjacent terminal symbols can be merged into a single lexical item (for example, a word and its case-marking), can capture this sort of result quite handily.""', 'Work using the marker hypothesis for MT adapts this monolingual mapping for pairs of languages: It is reasonably straightforward to map an English determiner-noun sequence onto a Japanese noun-case marker segment, once one has identified the sets of marker tags in the languages to be translated.', 'Following construction of the marker lexicon , the ( source , target ) chunks are generalized further using a methodology based on #AUTHOR_TAG to permit a limited form of insertion in the translation process .', 'As a byproduct of the chosen methodology, we also derive a standard ""word-level"" translation lexicon.', 'These various resources render the set of original translation pairs far more useful in deriving translations of previously unseen input.']"
CC408,J03-3004,wEBMT: Developing and Validating an Example-Based Machine Translation System Using the World Wide Web,gaijin a bootstrapping templatedriven approach to examplebased machine translation,"['Tony Veale', 'Andy Way']",introduction,,"In their Gaijin system , #AUTHOR_TAG give a result of 63 % accurate translations obtained for English â > German on a test set of 791 sentences from CorelDRAW manuals .","['Given that the marker hypothesis is arguably universal, it is clear that benefits may accrue by using it to facilitate subsentential alignment of source, target chunks.', 'Juola (1994Juola ( , 1997 conducts some small experiments using his METLA system to show the viability of this approach for English −→ French and English −→ Urdu.', 'For the English −→ French language pair, Juola gives results of 61% correct translation when the system is tested on the training corpus, and 36% accuracy when it is evaluated with test data.', 'For English −→ Urdu, Juola (1997, page 213) notes that ""the system learned the original training corpus . . .', 'perfectly and could reproduce it without errors""; that is, it scored 100% accuracy when tested against the training corpus.', 'On novel test sentences, he gives results of 72% correct translation.', 'In their Gaijin system , #AUTHOR_TAG give a result of 63 % accurate translations obtained for English â\x88\x92 > German on a test set of 791 sentences from CorelDRAW manuals .']",1,"['In their Gaijin system , #AUTHOR_TAG give a result of 63 % accurate translations obtained for English â\x88\x92 > German on a test set of 791 sentences from CorelDRAW manuals .']"
